trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2013-03-27,156.111371,143.0,16,0.0009,13.18,13.328208969961583,0.1482089699615834,0.8885,10.2575
2014-08-29,200.72639,183.5,7,0.0003,17.12,17.273484204948485,0.1534842049484837,0.6415,5.0245
2013-12-04,179.743996,170.0,27,0.0006,10.0,10.118872337509663,0.11887233750966253,0.4445,23.278
2013-11-26,180.62625,173.0,25,0.0007,8.04,7.954135172355498,-0.08586482764450132,0.662,15.188
2014-05-29,192.382646,186.0,51,0.0004,7.2,8.046421732506055,0.8464217325060543,0.577,41.1275
2013-03-06,154.505039,149.0,45,0.001,6.04,6.769753904773385,0.7297539047733848,0.372,38.4215
2013-04-25,158.493864,163.0,15,0.0005,0.12,0.5327645473338858,0.4127645473338858,0.0455,14.8055
2014-04-01,188.316685,183.0,10,0.0004,5.56,5.568893379305631,0.008893379305631832,0.5375,5.92
2014-08-29,200.72639,199.0,22,0.0003,2.68,3.548233103311195,0.8682331033111947,0.197,21.4635
2014-09-15,198.977082,204.0,25,0.0002,0.21,0.6628246814508386,0.45282468145083865,0.096,24.47
2014-05-07,187.886821,186.0,45,0.0003,4.3,4.702962880576221,0.4029628805762213,0.3115,40.8815
2014-08-15,195.727915,199.0,46,0.0003,1.1,2.0697152448465284,0.9697152448465283,0.1565,44.4365
2014-11-17,204.377756,212.0,18,0.0003,0.07,0.2728605664858576,0.2028605664858576,0.018,17.8885
2014-02-03,174.09729,180.0,19,0.0005,0.53,0.5054461760929838,-0.024553823907016215,0.046,18.822
2013-12-11,178.734261,188.0,23,0.0007,0.06,0.32377786640520867,0.26377786640520867,0.043,22.7685
2013-07-08,163.939887,169.0,40,0.0005,0.81,1.739202514580286,0.929202514580286,0.1195,39.771
2014-04-23,187.473354,195.0,59,0.0002,0.64,1.7887073136978007,1.1487073136978005,0.24,58.0095
2014-09-15,198.977082,208.0,46,0.0002,0.15,0.576055527993236,0.426055527993236,0.0775,45.613
2013-06-07,164.809718,154.0,7,0.0004,10.62,10.866526837022542,0.24652683702254308,0.9735,2.814
2014-09-08,200.631279,198.5,18,0.0002,2.78,3.2736845255890334,0.49368452558903364,0.147,17.5115
2014-04-08,185.066742,189.5,24,0.0003,0.58,1.0747592566539497,0.4947592566539497,0.1215,23.2445
2013-02-20,151.387962,157.0,16,0.0012,0.06,0.2912747076487471,0.23127470764874708,0.0495,15.8195
2014-03-11,187.194039,177.5,17,0.0005,9.68,10.174642116583257,0.4946421165832575,0.6705,16.27
2013-08-26,166.002799,177.0,35,0.0004,0.05,0.25511290122279046,0.20511290122279047,0.036,34.7985
