ticker,date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
AAPL,2008-01-02,2007-07-03,2008-01-02,127,1.3785854426019075,0.00020712889873120897,0.30032326491569733,0.4257706076349971,0.02082354432965131,1.984251968503937,-0.06326803619379451,0.0,-0.061308163420309536
AAPL,2008-01-03,2007-07-05,2008-01-03,127,1.3785854426019075,0.00020302747173982038,0.3217362390060931,0.4143536831260605,0.02310212736539928,1.984251968503937,-0.06326803619379451,0.0,-0.061308163420309536
AAPL,2008-01-04,2007-07-05,2008-01-04,128,1.3224633652888589,0.00029182813359525525,0.24972480584441695,0.4089699868068607,0.023609078669135454,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-07,2007-07-09,2008-01-07,127,1.2663412879758102,0.000292653346888523,0.2342491378568585,0.42115296047423656,0.046912050739202175,1.984251968503937,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-08,2007-07-09,2008-01-08,128,1.2102192106627616,0.0002934808936681856,0.23705486439410012,0.419563242032398,0.03606169391943868,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-09,2007-07-10,2008-01-09,128,1.2102192106627616,0.0002905607099847445,0.2518216254973444,0.4058787699786463,0.03540878368015851,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-10,2007-07-11,2008-01-10,128,1.1361812742817685,0.0003019320510940116,0.23158028074192266,0.41508673742040575,0.03490395100274547,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-11,2007-07-12,2008-01-11,128,1.0621433379007754,0.00031062657039918653,0.22619459514040788,0.4123598821287334,0.029035155777375816,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-14,2007-07-16,2008-01-14,127,1.0621433379007754,0.0003075357843817889,0.22971331852697258,0.40856623393478,0.030393481647974042,1.984251968503937,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-15,2007-07-16,2008-01-15,128,0.9712802062004435,0.00031122980026587326,0.24170911410330834,0.42724137445037635,0.030961785483194296,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-16,2007-07-17,2008-01-16,128,0.8972422698194503,0.00032341004384518567,0.2546660375903625,0.40533837051157795,0.04023453663574535,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-17,2007-07-18,2008-01-17,128,0.8972422698194503,0.0003107289546422439,0.2307932209858593,0.4240374461818275,0.04255085084754963,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-18,2007-07-19,2008-01-18,128,0.823204333438457,0.00031967679202825436,0.21681257580833352,0.4299435270524923,0.032820322463946235,1.96875,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-22,2007-07-23,2008-01-22,127,0.823204333438457,0.00027241059280352063,0.2100991458639956,0.4760286130942691,0.028223004061839318,1.984251968503937,-0.07940590402206205,0.0,-0.07633507096557002
AAPL,2008-01-23,2007-07-24,2008-01-23,127,0.823204333438457,0.000269700062116638,0.34421034450370475,0.4243871693250476,0.033863351115401806,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-01-24,2007-07-25,2008-01-24,127,0.823204333438457,0.00027241059280352063,0.30269520560340407,0.44805871467136527,0.06952671984485279,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-01-25,2007-07-26,2008-01-25,127,0.7491663970574638,0.000505576780548699,0.4562555676403836,0.08030750262439017,0.037513517182086425,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-01-28,2007-07-30,2008-01-28,126,0.7491663970574638,0.0005476847880851457,0.4861202371033847,0.01459058116367381,0.039374191325755405,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-01-29,2007-07-30,2008-01-29,127,0.7491663970574638,0.0005476847880851457,0.49610708788673147,0.005916478886689663,0.02369191370521674,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-01-30,2007-07-31,2008-01-30,127,0.7491663970574638,0.0005106579116670891,0.4811303239914613,0.006926812884775647,0.023472114631859553,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-01-31,2007-08-01,2008-01-31,127,0.7491663970574638,0.0004955656895485356,0.5035994436577278,0.017609677650549233,0.022514701746499038,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-01,2007-08-02,2008-02-01,127,0.7491663970574638,0.0004906347285493196,0.5049947785057052,0.022590946286847314,0.026842820597515565,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-04,2007-08-06,2008-02-04,126,0.7491663970574638,0.00047613428092447223,0.5249529354313088,0.021057314038742045,0.024663986107280635,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-05,2007-08-06,2008-02-05,127,0.7491663970574638,0.0004713966656715535,0.5249529354313088,0.023086757186925766,0.025901068178633233,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-06,2007-08-07,2008-02-06,127,0.7491663970574638,0.000495565689548536,0.5522500776481509,0.015956550425462575,0.027190244426980207,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-07,2007-08-08,2008-02-07,127,0.7491663970574638,0.000485752831431823,0.5099884582619338,0.04257344558915131,0.04948631027073483,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-08,2007-08-09,2008-02-08,127,0.7491663970574638,0.00044394466097934156,0.5398717435779486,0.04530692420387186,0.024577991640163745,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-11,2007-08-13,2008-02-11,126,1.186736530383262,0.0004234696670907029,0.5437575366554739,0.05414416734857232,0.03059718449474417,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-12,2007-08-13,2008-02-12,127,1.0397513213698815,0.00042125810777174133,0.565103553372186,0.07273361763262823,0.030095457350759813,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-13,2007-08-14,2008-02-13,127,1.0397513213698815,0.00042125810777174133,0.5767964780532973,0.056976885348479674,0.03749486441284752,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-14,2007-08-15,2008-02-14,127,1.0397513213698815,0.0004254918221404081,0.5621065312817136,0.0549733012267094,0.032595750375983445,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-15,2007-08-16,2008-02-15,127,1.0397513213698815,0.0004212581077717421,0.5719136993484882,0.05612105691518554,0.026321918787644633,3.968503937007874,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-19,2007-08-20,2008-02-19,126,1.0397513213698815,0.000429768086045867,0.5767964780532973,0.04502922654165322,0.029468591324136057,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-20,2007-08-21,2008-02-20,126,0.9488881896695496,0.000401491283332873,0.5808424232944795,0.046981119744927954,0.027651425949399545,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-21,2007-08-22,2008-02-21,126,0.801902980656169,0.00041569410453100823,0.5651035533721859,0.049463481209533894,0.022612668781900696,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-22,2007-08-23,2008-02-22,126,0.801902980656169,0.00041987189973744876,0.5937615148744747,0.03475416661711322,0.026811557350205798,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-25,2007-08-27,2008-02-25,125,0.6549177716427884,0.0004135231528852185,0.5651035533721859,0.045324083402516535,0.025840293655715104,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-26,2007-08-27,2008-02-26,126,0.6549177716427884,0.0004135231528852185,0.5937615148744747,0.030653185412601685,0.020834372413380212,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-27,2007-08-28,2008-02-27,126,0.6549177716427884,0.0004176791296648872,0.5743569180638535,0.03029995276279786,0.021531097060718804,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-28,2007-08-29,2008-02-28,126,0.6549177716427884,0.0004218768747055895,0.5840920744525433,0.028199463459063212,0.030366646615440248,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-02-29,2007-08-30,2008-02-29,126,0.6549177716427884,0.00041767912966488756,0.6009662564176976,0.03091237589411195,0.04577795847590577,4.0,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-03,2007-09-04,2008-03-03,125,0.6549177716427884,0.00040940852876544315,0.5937615148744747,0.034740551806344014,0.038443130577770164,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-04,2007-09-05,2008-03-04,125,0.6549177716427884,0.00040940852876544353,0.5621065312817136,0.03693527695458078,0.030717415945161558,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-05,2007-09-06,2008-03-05,125,0.6549177716427884,0.0004053348458397193,0.5767964780532973,0.03396998125828262,0.02624229270958602,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-06,2007-09-07,2008-03-06,125,0.6549177716427884,0.00041352315288522033,0.5670167432027605,0.034752652967863513,0.021098410599898348,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-07,2007-09-10,2008-03-07,125,0.6549177716427884,0.00041352315288522066,0.5497791470771667,0.03595248818523116,0.03128814869300788,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-10,2007-09-11,2008-03-10,125,0.5079325626294078,0.00041549781127698165,0.5354524424421762,0.04614177135840387,0.022389015554349495,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-11,2007-09-12,2008-03-11,125,0.5079325626294078,0.00043680083960299075,0.5913507014937327,0.024414678250582113,0.027693106218665654,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-12,2007-09-13,2008-03-12,125,0.5079325626294078,0.00045010340560360483,0.5571839955627946,0.02469047455871899,0.04975960467932414,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-13,2007-09-14,2008-03-13,125,0.5079325626294078,0.0004591960975474042,0.5547184001729577,0.015573264967195,0.024154332923133792,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-14,2007-09-17,2008-03-14,125,0.5079325626294078,0.0004638110950521539,0.5497791470771667,0.014861284051444322,0.023786525728293727,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-17,2007-09-18,2008-03-17,125,0.5079325626294078,0.00045919609754740466,0.5497791470771667,0.015622988270366601,0.02352433100478416,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-18,2007-09-19,2008-03-18,125,0.5079325626294078,0.0004974411939999118,0.5224613063715112,0.010407104887386996,0.022452693121658606,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-19,2007-09-20,2008-03-19,125,0.5079325626294078,0.0005024405611141589,0.5049947785057052,0.014215631476491701,0.0390988010607399,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-20,2007-09-21,2008-03-20,125,0.5079325626294078,0.0005024405611141589,0.5024974641855099,0.012833282245187858,0.02936220224791063,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-24,2007-09-25,2008-03-24,124,0.5079325626294078,0.0005074901727032192,0.5124845742161102,0.011687156224892943,0.029112067629019963,4.064516129032258,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-25,2007-09-26,2008-03-25,124,0.5079325626294078,0.0005125905337324598,0.5049947785057052,0.01157038333717067,0.03866578336901526,4.064516129032258,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-26,2007-09-27,2008-03-26,124,0.5079325626294078,0.0005177421542422337,0.49750251081493174,0.013724057281394864,0.023929445357287443,4.064516129032258,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-27,2007-09-28,2008-03-27,124,0.5079325626294078,0.0005282012395462659,0.49750251081493174,0.011515080330083464,0.029742398730396913,4.064516129032258,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-28,2007-10-01,2008-03-28,124,0.5079325626294078,0.0005335097502577705,0.48252404068068566,0.011292584134739507,0.0340538476714855,4.064516129032258,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-03-31,2007-10-01,2008-03-31,125,0.5079325626294078,0.0005335097502577705,0.48002987001530206,0.007661233774203066,0.026246770123231133,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-01,2007-10-02,2008-04-01,125,0.5079325626294078,0.0005552826962049778,0.4650895905776355,0.0065990727828168306,0.02368231009428654,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-02,2007-10-03,2008-04-02,125,0.5079325626294078,0.000566500150761988,0.44526959678052896,0.006449670262210125,0.035391524596168886,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-03,2007-10-04,2008-04-03,125,0.5079325626294078,0.0005721935719303523,0.44033899187018255,0.007849472406282716,0.026292285549793137,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-04,2007-10-05,2008-04-04,125,0.5079325626294078,0.000566500150761988,0.4329652509833693,0.009039362529128542,0.02924050073645355,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-07,2007-10-08,2008-04-07,125,0.5079325626294078,0.0005608633800807851,0.4329652509833693,0.009039346587667207,0.024367422010854366,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-08,2007-10-09,2008-04-08,125,0.5079325626294078,0.0005608633800807851,0.44526959678052896,0.008843181739332032,0.02612684247098498,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-09,2007-10-10,2008-04-09,125,0.5079325626294078,0.0005608633800807851,0.4354200524163197,0.013452941827991767,0.02786591815282708,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
AAPL,2008-04-10,2007-10-11,2008-04-10,125,0.5079325626294078,0.0005552826962049778,0.4403389918701827,0.011859668001781568,0.02489671654902093,4.032,-0.09598701344815475,0.023449229829572663,-0.09127438154805523
