ticker,date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
AAPL,2013-01-02,2012-07-03,2013-01-02,127,-0.14212022407276428,195.38260438241787,0.06798829078307328,5.149208705382586,-0.1464576055323364,0.0982495010220804,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-31,2012-08-01,2013-01-31,127,-0.44801834364506243,212.13500743273477,0.0823457385580414,5.904827601506394,-0.2757105161641364,0.122622151649772,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-28,2012-08-29,2013-02-28,126,-0.7150284801984946,220.91057385349114,0.08833640236891527,6.241063365042269,-0.28936733008011734,0.0634624565126267,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-31,2012-10-01,2013-03-28,124,-0.697156822678649,222.11141550530755,0.0928209197342455,6.41488477145495,-0.27717635711662764,0.06860588693028546,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-04-30,2012-10-31,2013-04-30,124,-0.34470417921084373,251.87120919625343,0.10706687946341896,7.336641906702902,-0.06630615044886362,0.10316926150790817,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-05-31,2012-12-03,2013-05-31,124,-0.2441121813879228,232.76667279897737,0.09140107462794946,6.516532062141651,-0.24808704498785622,0.04908641895788949,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-06-30,2012-12-31,2013-06-28,125,-0.21656136993975234,204.00482683959743,0.07620206581794657,5.570370474055567,-0.1605137601056261,0.031348246258964936,2.016,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-07-31,2013-02-01,2013-07-31,125,0.025333523492421274,223.49640062021115,0.05597895174755642,4.722427464711063,-0.049307909627454946,0.038935943290817794,4.032,-0.003238275553128389,0.07541218800776317,-0.0003946985890788124
AAPL,2013-08-31,2013-03-01,2013-08-30,128,0.2368386926339241,195.13563954278266,0.054867129776948936,4.622797875857529,0.015519870867162562,0.06356608807633118,3.9375,-0.003238275553128389,0.07541218800776317,-0.0003946985890788124
AAPL,2013-09-30,2013-04-01,2013-09-30,128,0.3998270176070484,238.56144227426105,0.061652397130994865,5.418207031401062,0.19017647126718618,0.07963665215588592,3.9375,-0.05627229703053649,0.0004107555672266237,-0.05471821681389433
AAPL,2013-10-31,2013-05-01,2013-10-31,129,0.27300941101388077,207.8895592635035,0.045907661125008985,4.364549354731514,-0.0701582218786168,0.03398216349532822,5.86046511627907,0.014202807499162251,0.060786842962278355,0.01617982604943813
AAPL,2013-11-30,2013-05-31,2013-11-29,128,0.2672580896967103,237.06357745188336,0.039179506925589455,4.204285098446298,-0.13958405321322634,0.0316133332270859,7.875,0.022259014009801792,0.0521820854149079,0.02390167247064201
AAPL,2013-12-31,2013-07-01,2013-12-31,128,0.5494647319129513,245.42180745257792,0.04081282255195558,4.4189590969447385,0.03297798540144188,0.04099258614798397,7.875,0.022259014009801792,0.0521820854149079,0.02390167247064201
AAPL,2014-01-31,2013-08-01,2014-01-31,127,0.5093238608993312,239.1991077186909,0.049785446634542055,4.87541363417888,0.17908910516522158,0.041819662424278,3.968503937007874,-0.0696424371079365,0.019318988995513774,-0.06709865701933893
AAPL,2014-02-28,2013-08-29,2014-02-28,126,0.3525698726145024,252.0,0.039769419613761806,1e-06,0.052643156913268166,0.028431230671885056,6.0,-0.0302602655687072,0.06956635661970689,-0.027456550736875474
AAPL,2014-03-31,2013-10-01,2014-03-31,125,0.43411877189813214,252.0,0.03268784457343812,1e-06,0.14635554704609688,0.011483673097575796,2.016,-0.08330302523233257,0.0,-0.07992770014906103
AAPL,2014-04-30,2013-10-31,2014-04-30,125,0.27323480026861896,252.0,0.03216891320446591,1e-06,0.27999924453655056,0.03578461958729513,4.032,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-05-31,2013-12-02,2014-05-30,125,0.2983483288567318,252.0,0.03039345629344349,1e-06,0.3120714975032314,0.02121422846252599,4.032,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-06-30,2013-12-31,2014-06-30,126,0.3570686220614362,252.0,0.026831877520038457,1e-06,0.19717212540900175,0.0197797959214146,4.0,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-07-31,2014-02-03,2014-07-31,126,0.3760124431300112,252.0,0.023212642036681545,1e-06,0.20334933231882024,0.03729344488375626,4.0,0.05839574288981231,0.02884846857403299,0.06057568521602197
AAPL,2014-08-31,2014-03-03,2014-08-29,128,0.4075111183298432,252.0,0.020240426509274528,1e-06,0.1770866508729855,0.012731303369046092,3.9375,0.05839574288981231,0.02884846857403299,0.06057568521602197
