date,ticker,mu,theta,kappa,xi,rho,lam,v0,mu_j,sigma_j,kappa_j
2013-01-02,AAPL,-0.14212022407276428,0.06798829078307328,195.38260438241787,5.149208705382586,-0.1464576055323364,3.968503937007874,0.0982495010220804,0.0015527939977642014,0.09627127903765689,0.006206051814595659
2013-01-02,MSFT,-0.1713699371350532,0.039255061578282124,239.36893094535563,4.33074096117079,0.19385145517939298,0.0,0.04040428214916422,0.0,0.0,0.0
2013-01-02,SPY,0.08411255509704318,0.014611838845041377,251.54638565199008,2.708581848221079,0.14045456161928754,1.984251968503937,0.014451594303137656,0.025269060157969925,0.0,0.025591029089062634
2013-01-31,AAPL,-0.44801834364506243,0.0823457385580414,212.13500743273477,5.904827601506394,-0.2757105161641364,3.968503937007874,0.122622151649772,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
2013-01-31,MSFT,-0.1115546381174931,0.033705789084075045,238.76531315442034,4.0079136185745705,0.26616593158400925,0.0,0.03451298635371465,0.0,0.0,0.0
2013-01-31,SPY,0.15937172191593924,0.011090299059746365,252.0,1e-06,0.1645996389809068,3.968503937007874,0.0064657963351100346,0.001108333514484361,0.03416842729600627,0.0016935065917951242
2013-02-28,AAPL,-0.7150284801984946,0.08833640236891527,220.91057385349114,6.241063365042269,-0.28936733008011734,4.0,0.0634624565126267,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
2013-02-28,MSFT,-0.1610297117136401,0.03492107387049551,239.5475221641531,4.086204735157378,0.2516875474927864,0.0,0.024311843903013573,0.0,0.0,0.0
2013-02-28,SPY,0.13977955838406347,0.012426747819432248,252.0,1e-06,0.07237765630097488,4.0,0.015241363241455228,0.001108333514484361,0.03416842729600627,0.0016935065917951242
2013-03-31,AAPL,-0.697156822678649,0.0928209197342455,222.11141550530755,6.41488477145495,-0.27717635711662764,4.064516129032258,0.06860588693028546,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
2013-03-31,MSFT,-0.11625078268853728,0.029128125330823134,216.72892627751068,3.5497289546326023,0.10846044122936317,2.032258064516129,0.007136736793154436,0.03376151339424682,0.0,0.03433790157600125
2013-03-31,SPY,0.17055724298355257,0.011345491323083523,252.0,1e-06,-0.00417918024562451,4.064516129032258,0.006293440331678152,0.001108333514484361,0.03416842729600627,0.0016935065917951242
2013-04-30,AAPL,-0.34470417921084373,0.10706687946341896,251.87120919625343,7.336641906702902,-0.06630615044886362,2.032258064516129,0.10316926150790817,-0.1318845610818582,0.0,-0.12355783522488362
2013-04-30,MSFT,0.4539047465049789,0.04037268516905987,222.56438072851145,4.234987512419521,0.373831149161822,2.032258064516129,0.08089447585170081,-0.0452627086977242,0.0,-0.04425363403377469
2013-04-30,SPY,0.24916346695052682,0.012900307822369924,229.614871239561,2.4315350199606516,0.06608987730897882,4.064516129032258,0.013825923032825429,0.0010342472822273407,0.03427320105044927,0.00162288889849882
2013-05-31,AAPL,-0.2441121813879228,0.09140107462794946,232.76667279897737,6.516532062141651,-0.24808704498785622,2.032258064516129,0.04908641895788949,-0.1318845610818582,0.0,-0.12355783522488362
2013-05-31,MSFT,0.6075097450123835,0.03259698702454758,199.2871586494125,3.600881863923189,0.43920118814692777,4.064516129032258,0.03350143706328787,-0.0040274455946986976,0.05831546832832154,-0.0023243930765451948
