ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
SPY,2023-01-09 09:59:00,2023-01-09 09:59:00,365.6570331511668,388.0,32,32,2023-02-10 00:00:00,2023-01-13 15:59:00,384,384,0.047,10.09,5.08192234292314,-5.00807765707686,0.0,384.0
SPY,2023-01-09 10:59:00,2023-01-09 10:59:00,366.5907845126356,388.0,32,32,2023-02-10 00:00:00,2023-01-13 15:59:00,372,372,0.047,10.09,5.2141422733373215,-4.875857726662678,0.0,372.0
SPY,2023-01-09 11:59:00,2023-01-09 11:59:00,367.3191105745812,388.0,32,32,2023-02-10 00:00:00,2023-01-13 15:59:00,360,360,0.047,10.09,5.066904740405944,-5.023095259594056,0.0,360.0
SPY,2023-01-09 12:59:00,2023-01-09 12:59:00,366.3293341314244,388.0,32,32,2023-02-10 00:00:00,2023-01-13 15:59:00,348,348,0.047,10.09,3.3162884265863513,-6.773711573413649,0.0,348.0
SPY,2023-01-09 13:59:00,2023-01-09 13:59:00,364.61590038312903,388.0,32,32,2023-02-10 00:00:00,2023-01-13 15:59:00,336,336,0.047,10.09,1.5288579168796315,-8.561142083120368,0.0,336.0
SPY,2023-01-09 14:59:00,2023-01-09 14:59:00,363.18259204327455,388.0,32,32,2023-02-10 00:00:00,2023-01-13 15:59:00,324,324,0.047,10.09,0.586805302816035,-9.503194697183964,0.0,324.0
SPY,2023-01-09 15:59:00,2023-01-09 15:59:00,362.17012544203413,388.0,32,32,2023-02-10 00:00:00,2023-01-13 15:59:00,312,312,0.047,10.09,0.20985837874127264,-9.880141621258728,0.0,312.0
SPY,2023-01-10 09:59:00,2023-01-10 09:59:00,363.0673958759147,391.0,31,31,2023-02-10 00:00:00,2023-01-13 15:59:00,306,306,0.0473,9.46,0.131144309677941,-9.32885569032206,0.0001,305.9896
SPY,2023-01-10 10:59:00,2023-01-10 10:59:00,362.99271680542813,391.0,31,31,2023-02-10 00:00:00,2023-01-13 15:59:00,294,294,0.0473,9.46,0.05076176407973844,-9.409238235920263,0.0002,293.9996
SPY,2023-01-10 11:59:00,2023-01-10 11:59:00,362.75895916426833,391.0,31,31,2023-02-10 00:00:00,2023-01-13 15:59:00,282,282,0.0473,9.46,0.0053143010652041646,-9.454685698934796,0.0012,281.9889
SPY,2023-01-10 12:59:00,2023-01-10 12:59:00,363.375832587561,391.0,31,31,2023-02-10 00:00:00,2023-01-13 15:59:00,270,270,0.0473,9.46,0.005217277656253424,-9.454782722343747,0.0018,269.9938
SPY,2023-01-10 13:59:00,2023-01-10 13:59:00,364.06747854701064,391.0,31,31,2023-02-10 00:00:00,2023-01-13 15:59:00,258,258,0.0473,9.46,0.004627896898878686,-9.455372103101123,0.0019,257.9905
SPY,2023-01-10 14:59:00,2023-01-10 14:59:00,364.03943884595185,391.0,31,31,2023-02-10 00:00:00,2023-01-13 15:59:00,246,246,0.0473,9.46,0.0008154450141097559,-9.45918455498589,0.0004,245.998
SPY,2023-01-10 15:59:00,2023-01-10 15:59:00,365.1049474861848,391.0,31,31,2023-02-10 00:00:00,2023-01-13 15:59:00,234,234,0.0473,9.46,0.0017324200664078618,-9.458267579933594,0.001,233.9981
SPY,2023-01-11 09:59:00,2023-01-11 09:59:00,364.928208785491,396.0,30,30,2023-02-10 00:00:00,2023-01-13 15:59:00,228,228,0.0472,9.53,0.0,-9.53,0.0,228.0
SPY,2023-01-11 10:59:00,2023-01-11 10:59:00,364.2492531137199,396.0,30,30,2023-02-10 00:00:00,2023-01-13 15:59:00,216,216,0.0472,9.53,0.0,-9.53,0.0,216.0
SPY,2023-01-11 11:59:00,2023-01-11 11:59:00,365.32819637127216,396.0,30,30,2023-02-10 00:00:00,2023-01-13 15:59:00,204,204,0.0472,9.53,0.0,-9.53,0.0,204.0
SPY,2023-01-11 12:59:00,2023-01-11 12:59:00,365.7458578271224,396.0,30,30,2023-02-10 00:00:00,2023-01-13 15:59:00,192,192,0.0472,9.53,0.0,-9.53,0.0,192.0
SPY,2023-01-11 13:59:00,2023-01-11 13:59:00,366.1653796903486,396.0,30,30,2023-02-10 00:00:00,2023-01-13 15:59:00,180,180,0.0472,9.53,0.0,-9.53,0.0,180.0
SPY,2023-01-11 14:59:00,2023-01-11 14:59:00,366.78694179457864,396.0,30,30,2023-02-10 00:00:00,2023-01-13 15:59:00,168,168,0.0472,9.53,0.0,-9.53,0.0,168.0
SPY,2023-01-11 15:59:00,2023-01-11 15:59:00,367.89555854977374,396.0,30,30,2023-02-10 00:00:00,2023-01-13 15:59:00,156,156,0.0472,9.53,0.0,-9.53,0.0,156.0
SPY,2023-01-12 09:59:00,2023-01-12 09:59:00,365.11345909261524,397.0,29,29,2023-02-10 00:00:00,2023-01-13 15:59:00,150,150,0.0466,8.58,0.0,-8.58,0.0,150.0
SPY,2023-01-12 10:59:00,2023-01-12 10:59:00,366.76417143719584,397.0,29,29,2023-02-10 00:00:00,2023-01-13 15:59:00,138,138,0.0466,8.58,0.0,-8.58,0.0,138.0
SPY,2023-01-12 11:59:00,2023-01-12 11:59:00,367.57098027977185,397.0,29,29,2023-02-10 00:00:00,2023-01-13 15:59:00,126,126,0.0466,8.58,0.0,-8.58,0.0,126.0
SPY,2023-01-12 12:59:00,2023-01-12 12:59:00,368.8646565273504,397.0,29,29,2023-02-10 00:00:00,2023-01-13 15:59:00,114,114,0.0466,8.58,0.0,-8.58,0.0,114.0
SPY,2023-01-12 13:59:00,2023-01-12 13:59:00,369.33297660263895,397.0,29,29,2023-02-10 00:00:00,2023-01-13 15:59:00,102,102,0.0466,8.58,0.0,-8.58,0.0,102.0
SPY,2023-01-12 14:59:00,2023-01-12 14:59:00,368.5261677600629,397.0,29,29,2023-02-10 00:00:00,2023-01-13 15:59:00,90,90,0.0466,8.58,0.0,-8.58,0.0,90.0
SPY,2023-01-12 15:59:00,2023-01-12 15:59:00,368.10885284148924,397.0,29,29,2023-02-10 00:00:00,2023-01-13 15:59:00,78,78,0.0466,8.58,0.0,-8.58,0.0,78.0
SPY,2023-01-13 09:59:00,2023-01-13 09:59:00,368.7066596009059,398.0,28,28,2023-02-10 00:00:00,2023-01-13 15:59:00,72,72,0.0467,8.12,0.0,-8.12,0.0,72.0
SPY,2023-01-13 10:59:00,2023-01-13 10:59:00,370.2478801525273,398.0,28,28,2023-02-10 00:00:00,2023-01-13 15:59:00,60,60,0.0467,8.12,0.0,-8.12,0.0,60.0
SPY,2023-01-13 11:59:00,2023-01-13 11:59:00,369.706117776806,398.0,28,28,2023-02-10 00:00:00,2023-01-13 15:59:00,48,48,0.0467,8.12,0.0,-8.12,0.0,48.0
SPY,2023-01-13 12:59:00,2023-01-13 12:59:00,370.54678353223574,398.0,28,28,2023-02-10 00:00:00,2023-01-13 15:59:00,36,36,0.0467,8.12,0.0,-8.12,0.0,36.0
SPY,2023-01-13 13:59:00,2023-01-13 13:59:00,371.31272344273845,398.0,28,28,2023-02-10 00:00:00,2023-01-13 15:59:00,24,24,0.0467,8.12,0.0,-8.12,0.0,24.0
SPY,2023-01-13 14:59:00,2023-01-13 14:59:00,371.4248122101292,398.0,28,28,2023-02-10 00:00:00,2023-01-13 15:59:00,12,12,0.0467,8.12,0.0,-8.12,0.0,12.0
