date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u,ai_loss,ai_adam
2014-01-02,2012-07-03,2014-01-02,379,0.46435886670352655,0.5356411332964734,0.5055302267715984,0.4944697732284016,0.013505728393922072,0.00537388397806348,0.011869723684787229,0.01205879454511183,0.0,0.493368700265252,0.1907483069231535,1.0
2014-01-31,2012-08-01,2014-01-31,379,0.4398988878642387,0.5601011121357613,0.5272791307910296,0.47272086920897044,0.01172813592414186,0.005203556858044844,0.012812013347616225,0.012749992808202172,1.0,0.493368700265252,0.2138697061203123,1.0
2014-02-28,2012-08-29,2014-02-28,378,0.4409333954740161,0.5590666045259839,0.5134815341350226,0.4865184658649774,0.013603027332512065,0.005243702256327208,0.012445903132723774,0.012351089013509894,0.0,0.48936170212765956,0.1964351178805975,1.0
2014-03-31,2012-10-01,2014-03-31,377,0.4407547496976935,0.5592452503023064,0.5016144224688002,0.4983855775311998,0.01422804970111922,0.004836310218309543,0.012089987583397297,0.01050703086893409,0.0,0.488,0.26486255828851973,1.0
2014-04-30,2012-10-31,2014-04-30,377,0.4328795363551685,0.5671204636448315,0.5426081621465059,0.45739183785349413,0.00890136210489218,0.006222452157815395,0.01057711455263932,0.013822938211954409,0.0,0.4946808510638298,0.30301503278803543,1.0
2014-05-31,2012-12-03,2014-05-30,376,0.4603462230453704,0.5396537769546297,0.5532763436819566,0.4467236563180435,0.009211026497110492,0.006273719042930252,0.009934696405903309,0.014116348977959934,0.0,0.5066666666666667,0.25116302574877225,1.0
2014-06-30,2012-12-31,2014-06-30,378,0.5097041127787876,0.4902958872212124,0.5295920976300489,0.4704079023699511,0.01281672412634806,0.00587776363387182,0.00949752043091327,0.011657636821197902,1.0,0.5145888594164456,0.22414324278489137,1.0
2014-07-31,2013-02-01,2014-07-31,378,0.5172822925007051,0.4827177074992949,0.5237506924641315,0.4762493075358684,0.008886771820147375,0.006211950665771641,0.008696204311218913,0.01172206189676691,0.0,0.519893899204244,0.20359007500441736,1.0
2014-08-31,2013-03-01,2014-08-29,380,0.5386281526692714,0.46137184733072856,0.5523084786379487,0.44769152136205126,0.010719356774199863,0.008091606603017922,0.010144941575902323,0.008000066935267353,1.0,0.5408970976253298,0.1349572209506619,1.0
2014-09-30,2013-04-01,2014-09-30,381,0.4998748662146196,0.5001251337853805,0.6070095463327223,0.39299045366727775,0.009524788025146601,0.010139425641852539,0.006578829019713687,0.01102643099973483,1.0,0.5421052631578948,0.09111588568625584,1.0
2014-10-31,2013-05-01,2014-10-31,382,0.5334336357997118,0.4665663642002882,0.5814334744209952,0.4185665255790047,0.00811103172214874,0.007727617995435417,0.008744211984432393,0.008588678990186371,1.0,0.5421052631578948,0.1872906210148746,1.0
2014-11-30,2013-05-31,2014-11-28,380,0.5876979623273677,0.4123020376726323,0.5377670110926406,0.4622329889073594,0.011729954586584839,0.008876146617896707,0.00970676247127471,0.00730467310380179,0.0,0.5476190476190477,0.12962006446517196,1.0
2014-12-31,2013-07-01,2014-12-31,381,0.5860637948370645,0.4139362051629355,0.5378511480198358,0.46214885198016425,0.012239721716112973,0.0081108856525915,0.009734319951514702,0.007714367118278032,0.0,0.5461741424802111,0.13269658977773174,1.0
