date,window_start,window_end,n_days,lambda,omega,alpha,beta,sigma0,mu_p,rf_mean,persist_p,persist_q,uncond_var_p,uncond_var_q,q_stationary
2014-01-02,2012-07-03,2014-01-02,379,0.13826831674070716,1.2922363254002212e-05,0.13396850902670152,0.6231247880930452,0.006123873078112025,0.24457098784889908,0.0007015831134564644,0.7570932971197467,0.7596545241448242,5.319887471517244e-05,5.376578530560232e-05,True
2014-01-31,2012-08-01,2014-01-31,379,0.12327869608686695,1.5214920905134963e-05,0.1355737042102122,0.5731932842617681,0.008333181426132041,0.21572134220120714,0.0006725593667546174,0.7087669884719803,0.7108273884029588,5.2243119093218334e-05,5.261535945989513e-05,True
2014-02-28,2012-08-29,2014-02-28,378,0.12974296010100472,1.2683928541152803e-05,0.13460693493875367,0.6315960494062293,0.006279191327330889,0.23125167810107472,0.0006465608465608465,0.7662029843449829,0.7684688546070924,5.425188386437223e-05,5.47828177484641e-05,True
2014-03-31,2012-10-01,2014-03-31,377,0.12525609710978539,1.332466214710099e-05,0.16890360082744044,0.5892336480817626,0.006466066272300647,0.22251992444398294,0.0006161803713527851,0.7581372489092031,0.7607871926807988,5.5091832400843e-05,5.570212689039179e-05,True
2014-04-30,2012-10-31,2014-04-30,377,0.13659570303576662,1.2703427050530575e-05,0.1903182809265094,0.5835844297148873,0.006315273122388882,0.2444371777363722,0.0005721485411140584,0.7739027106413967,0.7774537426064967,5.618566718145042e-05,5.708218686449777e-05,True
2014-05-31,2012-12-03,2014-05-30,376,0.14876834392370228,1.3960961850734165e-05,0.22201448063942805,0.5146930022393278,0.006037371182460476,0.2581201793482011,0.0005367021276595745,0.7367074828787559,0.7416211118387033,5.3024529536117625e-05,5.4032904739565385e-05,True
2014-06-30,2012-12-31,2014-06-30,378,0.16143158620002745,1.2733285671856618e-05,0.22136950979811287,0.5188930384183872,0.005472361686601945,0.2715998422872574,0.0005179894179894181,0.7402625482165001,0.746031472401956,4.90236798136845e-05,5.013725831418604e-05,True
2014-07-31,2013-02-01,2014-07-31,378,0.12593859852303071,1.2204195772762153e-05,0.1524287129641034,0.5979293309867062,0.005877395710500292,0.21179182035506497,0.0004907407407407407,0.7503580439508096,0.7527756442167821,4.8886797579639993e-05,4.93648602464701e-05,True
2014-08-31,2013-03-01,2014-08-29,380,0.14130218439687908,8.639850831602416e-06,0.12257131142048802,0.6906541611097279,0.005514662570936604,0.23354813342530578,0.00045684210526315784,0.8132254725302159,0.8156727690020803,4.62581859991596e-05,4.6872351875670096e-05,True
2014-09-30,2013-04-01,2014-09-30,381,0.11857313007408571,8.048290723340231e-06,0.12217453757734045,0.7066142798409588,0.00761525468298099,0.19603502686651336,0.00042099737532808393,0.8287888174182992,0.8305065409800023,4.700797343946646e-05,4.74843735556229e-05,True
2014-10-31,2013-05-01,2014-10-31,382,0.1306829587250431,6.379575028660746e-06,0.1422964629002982,0.7307478014746251,0.007334835953928603,0.22156459467457074,0.00039528795811518325,0.8730442643749233,0.8754744084484793,5.025038843066365e-05,5.123103571864013e-05,True
2014-11-30,2013-05-31,2014-11-28,380,0.14134323965113504,5.8459987620398495e-06,0.16496063204058936,0.7130620273839455,0.004914616119921975,0.23484478701247957,0.0003836842105263158,0.8780226594245348,0.8813182283151179,4.792692425051718e-05,4.925776451637283e-05,True
2014-12-31,2013-07-01,2014-12-31,381,0.14909906288350808,7.068740056661937e-06,0.16861334503474823,0.684427153564704,0.00627037445443255,0.2459458972285117,0.00037191601049868766,0.8530404985994522,0.8567888627178469,4.809991861224148e-05,4.935887104042181e-05,True
