date,window_start,window_end,n_days,lambda,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa,sigma,mu_p,rf_mean,persist_p,persist_q,uncond_var_p,uncond_var_q,q_stationary,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2014-01-02,2012-07-03,2014-01-02,379,0.13826831674070716,1.2922363254002212e-05,0.13396850902670152,0.6231247880930452,0.006123873078112025,1.9947229551451187,-0.008661275897236939,0.025054576878015922,-0.008312667097485238,0.11578478495995687,0.24457098784889908,0.0007015831134564644,0.7570932971197467,0.7596545241448242,5.319887471517244e-05,5.376578530560232e-05,True,-0.009264240757065015,-0.008910439475182219,22,True,True
2014-01-31,2012-08-01,2014-01-31,379,0.12327869608686695,1.5214920905134963e-05,0.1355737042102122,0.5731932842617681,0.008333181426132041,2.6596306068601585,-0.011761875595135418,0.02137621939533211,-0.011467149469780114,0.11473999307778879,0.21572134220120714,0.0006725593667546174,0.7087669884719803,0.7108273884029588,5.2243119093218334e-05,5.261535945989513e-05,True,-0.028491560261016437,-0.02786742411886023,24,True,True
2014-02-28,2012-08-29,2014-02-28,378,0.12974296010100472,1.2683928541152803e-05,0.13460693493875367,0.6315960494062293,0.006279191327330889,2.6666666666666665,-0.011761875595135418,0.02137621939533211,-0.011467149469780114,0.11692508171398386,0.23125167810107472,0.0006465608465608465,0.7662029843449829,0.7684688546070924,5.425188386437223e-05,5.47828177484641e-05,True,-0.006257897128116755,-0.0060112852401235095,24,True,True
2014-03-31,2012-10-01,2014-03-31,377,0.12525609710978539,1.332466214710099e-05,0.16890360082744044,0.5892336480817626,0.006466066272300647,2.0053050397877983,-0.022438877803782436,0.0011932629531412726,-0.022188302535964266,0.11782674469326748,0.22251992444398294,0.0006161803713527851,0.7581372489092031,0.7607871926807988,5.5091832400843e-05,5.570212689039179e-05,True,-2.522979516227072e-05,-2.4517556364456183e-05,18,True,True
2014-04-30,2012-10-31,2014-04-30,377,0.13659570303576662,1.2703427050530575e-05,0.1903182809265094,0.5835844297148873,0.006315273122388882,2.0053050397877983,-0.022438877803782436,0.0011932629531412726,-0.022188302535964266,0.11899070606448851,0.2444371777363722,0.0005721485411140584,0.7739027106413967,0.7774537426064967,5.618566718145042e-05,5.708218686449777e-05,True,-2.522979516227072e-05,-2.4517556364456183e-05,20,True,True
2014-05-31,2012-12-03,2014-05-30,376,0.14876834392370228,1.3960961850734165e-05,0.22201448063942805,0.5146930022393278,0.006037371182460476,1.3404255319148937,-0.02213212014117305,0.0015110100493581852,-0.021887885060802637,0.1155949023231632,0.2581201793482011,0.0005367021276595745,0.7367074828787559,0.7416211118387033,5.3024529536117625e-05,5.4032904739565385e-05,True,-2.677818348458182e-05,-2.5636279184948485e-05,16,True,True
2014-06-30,2012-12-31,2014-06-30,378,0.16143158620002745,1.2733285671856618e-05,0.22136950979811287,0.5188930384183872,0.005472361686601945,2.0,-0.02244017729934278,0.001194266855744368,-0.022189572025267168,0.11114840220645772,0.2715998422872574,0.0005179894179894181,0.7402625482165001,0.746031472401956,4.90236798136845e-05,5.013725831418604e-05,True,-1.9155892403785605e-06,-1.2024518560860287e-06,15,True,True
2014-07-31,2013-02-01,2014-07-31,378,0.12593859852303071,1.2204195772762153e-05,0.1524287129641034,0.5979293309867062,0.005877395710500292,2.6666666666666665,-0.02185237068299939,0.0015273884098970865,-0.02161419610544857,0.11099312136375514,0.21179182035506497,0.0004907407407407407,0.7503580439508096,0.7527756442167821,4.8886797579639993e-05,4.93648602464701e-05,True,-0.0001000372335946339,-9.886588836316434e-05,20,True,True
2014-08-31,2013-03-01,2014-08-29,380,0.14130218439687908,8.639850831602416e-06,0.12257131142048802,0.6906541611097279,0.005514662570936604,3.3157894736842106,-0.022490009570177882,0.0019448915826408163,-0.022237145360014754,0.10796787888899281,0.23354813342530578,0.00045684210526315784,0.8132254725302159,0.8156727690020803,4.62581859991596e-05,4.6872351875670096e-05,True,-1.9197963520557302e-06,-2.8494717585481055e-08,18,True,True
2014-09-30,2013-04-01,2014-09-30,381,0.11857313007408571,8.048290723340231e-06,0.12217453757734045,0.7066142798409588,0.00761525468298099,2.645669291338583,-0.022348439058801794,0.0022158195533543684,-0.0220981620027052,0.10883937388071262,0.19603502686651336,0.00042099737532808393,0.8287888174182992,0.8305065409800023,4.700797343946646e-05,4.74843735556229e-05,True,-8.656124195755173e-05,-8.410277697423751e-05,23,True,True
