ticker,date,window_start,window_end,n_days,mu,sigma
AAPL,2008-08-21,2008-02-22,2008-08-21,127,0.7152775920443674,0.39286250797578326
AAPL,2008-08-22,2008-02-25,2008-08-22,127,0.7777894964754543,0.3921445476227701
AAPL,2008-08-25,2008-02-26,2008-08-25,127,0.7249739506807954,0.39403356728318384
AAPL,2008-08-26,2008-02-27,2008-08-26,127,0.7472708741007822,0.3939056484189073
AAPL,2008-08-27,2008-02-28,2008-08-27,127,0.6965497602899848,0.3918456722451802
AAPL,2008-08-28,2008-02-29,2008-08-28,127,0.5768567563062301,0.38492006630642367
AAPL,2008-08-29,2008-03-03,2008-08-29,127,0.6043163599342516,0.38248249152452474
AAPL,2008-09-02,2008-03-03,2008-09-02,128,0.5604206602979156,0.3822560040242456
AAPL,2008-09-03,2008-03-04,2008-09-03,128,0.6220243941347647,0.3800783333160788
AAPL,2008-09-04,2008-03-05,2008-09-04,128,0.5069540078423516,0.3825117739949595
AAPL,2008-09-05,2008-03-06,2008-09-05,128,0.49626788184903026,0.3826735920013868
AAPL,2008-09-08,2008-03-10,2008-09-08,127,0.5080089418775109,0.3821602631094082
AAPL,2008-09-09,2008-03-10,2008-09-09,128,0.4246683667038768,0.38525893172549186
AAPL,2008-09-10,2008-03-11,2008-09-10,128,0.4654249086676329,0.3839154402471242
AAPL,2008-09-11,2008-03-12,2008-09-11,128,0.3567547245227001,0.3744399887362504
AAPL,2008-09-12,2008-03-13,2008-09-12,128,0.3288292673044472,0.3758558681441151
AAPL,2008-09-15,2008-03-17,2008-09-15,127,0.2045726902501218,0.3860406971352835
AAPL,2008-09-16,2008-03-17,2008-09-16,128,0.19623215942733327,0.38456379174331723
AAPL,2008-09-17,2008-03-18,2008-09-17,128,0.01701462226063602,0.4051453906198082
AAPL,2008-09-18,2008-03-19,2008-09-18,128,0.018735223097021567,0.40534780818329247
AAPL,2008-09-19,2008-03-20,2008-09-19,128,0.16365890753299317,0.40980666006713934
AAPL,2008-09-22,2008-03-24,2008-09-22,128,-0.033071855896922776,0.4207114380080845
AAPL,2008-09-23,2008-03-24,2008-09-23,129,-0.09660260051108174,0.42152276751160017
AAPL,2008-09-24,2008-03-25,2008-09-24,129,-0.1576806923568598,0.4170046315208895
AAPL,2008-09-25,2008-03-26,2008-09-25,129,-0.1296062384389802,0.4182305059483349
AAPL,2008-09-26,2008-03-27,2008-09-26,129,-0.24075496021804155,0.4180120732804141
AAPL,2008-09-29,2008-03-31,2008-09-29,128,-0.6033842793030327,0.4992517052591586
AAPL,2008-09-30,2008-03-31,2008-09-30,129,-0.44872235238642827,0.5094604040706023
AAPL,2008-10-01,2008-04-02,2008-10-01,128,-0.6202525095024007,0.5106646356376733
AAPL,2008-10-02,2008-04-03,2008-10-02,128,-0.7630693692961391,0.5238173622615812
AAPL,2008-10-03,2008-04-04,2008-10-03,128,-0.8778240452175408,0.5234501512325135
AAPL,2008-10-06,2008-04-07,2008-10-06,128,-0.8752385739753343,0.5235187673109825
AAPL,2008-10-07,2008-04-08,2008-10-07,128,-1.0999758844318202,0.5384350593432364
AAPL,2008-10-08,2008-04-09,2008-10-08,128,-1.0472129336340912,0.5382276856221575
AAPL,2008-10-09,2008-04-10,2008-10-09,128,-1.052254898404052,0.5382873201391528
AAPL,2008-10-10,2008-04-11,2008-10-10,128,-0.9211198753510608,0.5522363724391968
AAPL,2008-10-13,2008-04-14,2008-10-13,128,-0.5680699842069693,0.5795789799860306
AAPL,2008-10-14,2008-04-15,2008-10-14,128,-0.6901746245431848,0.5846894812610904
AAPL,2008-10-15,2008-04-16,2008-10-15,128,-0.8176609890568042,0.590230471788197
AAPL,2008-10-16,2008-04-17,2008-10-16,128,-0.8093697509868781,0.5908044386755654
AAPL,2008-10-17,2008-04-18,2008-10-17,128,-0.9081912589992592,0.5935900753083865
AAPL,2008-10-20,2008-04-21,2008-10-20,128,-0.9690294356407013,0.5905040633556019
AAPL,2008-10-21,2008-04-22,2008-10-21,128,-1.198350645510238,0.5946683641624019
AAPL,2008-10-22,2008-04-23,2008-10-22,128,-0.9903857625719168,0.5977153301544367
AAPL,2008-10-23,2008-04-24,2008-10-23,128,-0.9957220145835954,0.5975422048797477
AAPL,2008-10-24,2008-04-25,2008-10-24,128,-1.1049506997177567,0.5951616149642651
AAPL,2008-10-27,2008-04-28,2008-10-27,128,-1.2037778732122149,0.5978088408982535
AAPL,2008-10-28,2008-04-29,2008-10-28,128,-1.0722203533741959,0.6093654253433407
AAPL,2008-10-29,2008-04-30,2008-10-29,128,-1.0147061635345076,0.6126792030050064
AAPL,2008-10-30,2008-05-01,2008-10-30,128,-0.8837276722950889,0.6192644001027586
AAPL,2008-10-31,2008-05-01,2008-10-31,129,-0.9385339351921588,0.6180857675160077
AAPL,2008-11-03,2008-05-05,2008-11-03,128,-1.0349933441621504,0.6180611084657724
AAPL,2008-11-04,2008-05-05,2008-11-04,129,-0.9547193423817518,0.6183153187485975
AAPL,2008-11-05,2008-05-06,2008-11-05,129,-1.1354801746699783,0.6245853802188805
AAPL,2008-11-06,2008-05-07,2008-11-06,129,-1.2368694036560857,0.6263579260140956
AAPL,2008-11-07,2008-05-08,2008-11-07,129,-1.2108297781826645,0.6259168193298605
AAPL,2008-11-10,2008-05-12,2008-11-10,128,-1.277412613757937,0.6284133563904003
AAPL,2008-11-11,2008-05-12,2008-11-11,129,-1.2902578512562188,0.6260212683653879
AAPL,2008-11-12,2008-05-13,2008-11-12,129,-1.4380612909691324,0.6277005245980894
AAPL,2008-11-13,2008-05-14,2008-11-13,129,-1.3242551423292261,0.6357131112720305
AAPL,2008-11-14,2008-05-15,2008-11-14,129,-1.4156354477015747,0.6411403273286401
AAPL,2008-11-17,2008-05-19,2008-11-17,128,-1.4873756618756746,0.6431976258505169
AAPL,2008-11-18,2008-05-19,2008-11-18,129,-1.4370051012404776,0.641693019388813
AAPL,2008-11-19,2008-05-20,2008-11-19,129,-1.4749733468780586,0.64321773942823
AAPL,2008-11-20,2008-05-21,2008-11-20,129,-1.6352186428358153,0.6488161392748426
AAPL,2008-11-21,2008-05-22,2008-11-21,129,-1.5023944000541605,0.6483751863274081
AAPL,2008-11-24,2008-05-27,2008-11-24,128,-1.3138923498041568,0.6727029336152942
AAPL,2008-11-25,2008-05-27,2008-11-25,129,-1.3494236893753324,0.6705521007010022
AAPL,2008-11-26,2008-05-27,2008-11-26,130,-1.2513915339575425,0.671648891667895
AAPL,2008-11-28,2008-05-29,2008-11-28,129,-1.3715777612489248,0.673057705222483
AAPL,2008-12-01,2008-06-02,2008-12-01,128,-1.4816295239617674,0.677125712537481
AAPL,2008-12-02,2008-06-03,2008-12-02,128,-1.3769441061563614,0.6799432463775831
AAPL,2008-12-03,2008-06-04,2008-12-03,128,-1.2975006252280945,0.6824764837686764
AAPL,2008-12-04,2008-06-05,2008-12-04,128,-1.3899916697589079,0.6850843124149771
AAPL,2008-12-05,2008-06-06,2008-12-05,128,-1.3795512062949844,0.6855569765241503
AAPL,2008-12-08,2008-06-09,2008-12-08,128,-1.2234658479549252,0.6911777500993865
AAPL,2008-12-09,2008-06-10,2008-12-09,128,-1.1735554027889938,0.6908490026467794
AAPL,2008-12-10,2008-06-11,2008-12-10,128,-1.2535048684290306,0.6900952752446846
AAPL,2008-12-11,2008-06-12,2008-12-11,128,-1.2670292288544698,0.6905848718878002
AAPL,2008-12-12,2008-06-13,2008-12-12,128,-1.1164276870341578,0.690655952944954
AAPL,2008-12-15,2008-06-16,2008-12-15,128,-1.178102401877347,0.6921178959126384
AAPL,2008-12-16,2008-06-17,2008-12-16,128,-1.2144282555768733,0.6909995994934316
AAPL,2008-12-17,2008-06-18,2008-12-17,128,-1.3986725243796334,0.6952814812102045
AAPL,2008-12-18,2008-06-19,2008-12-18,128,-1.363423411823295,0.6952585523708025
AAPL,2008-12-19,2008-06-20,2008-12-19,128,-1.3744526872848486,0.6950252879259798
AAPL,2008-12-22,2008-06-23,2008-12-22,128,-1.4076718707611668,0.6966868478800986
AAPL,2008-12-23,2008-06-24,2008-12-23,128,-1.3691864839164434,0.6968634471187948
AAPL,2008-12-24,2008-06-25,2008-12-24,128,-1.400989433211565,0.6969582477535569
AAPL,2008-12-26,2008-06-27,2008-12-26,127,-1.3361457411628823,0.6955866044236657
AAPL,2008-12-29,2008-06-30,2008-12-29,127,-1.3391965968403667,0.6955187109473143
AAPL,2008-12-30,2008-07-01,2008-12-30,127,-1.3153833565078838,0.6953656319016233
AAPL,2008-12-31,2008-07-01,2008-12-31,128,-1.3266715107894282,0.6926692827210308
AAPL,2009-01-02,2008-07-03,2009-01-02,127,-1.2241382872633708,0.6969704149896839
AAPL,2009-01-05,2008-07-07,2009-01-05,127,-1.1648712994838673,0.6996346273084222
AAPL,2009-01-06,2008-07-07,2009-01-06,128,-1.1885135559481999,0.6970783922903929
AAPL,2009-01-07,2008-07-08,2009-01-07,128,-1.289000881772786,0.6958291279804754
AAPL,2009-01-08,2008-07-09,2009-01-08,128,-1.301510452003497,0.6953448678544955
AAPL,2009-01-09,2008-07-10,2009-01-09,128,-1.2880699092567602,0.6949276253477409
AAPL,2009-01-12,2008-07-14,2009-01-12,127,-1.3216140653943849,0.6970889744052614
AAPL,2009-01-13,2008-07-14,2009-01-13,128,-1.3324989314981215,0.694382440962312
AAPL,2009-01-14,2008-07-15,2009-01-14,128,-1.4014340442650224,0.6948403178569984
AAPL,2009-01-15,2008-07-16,2009-01-15,128,-1.3983442840076838,0.6947580850114817
AAPL,2009-01-16,2008-07-17,2009-01-16,128,-1.4597430612664026,0.6939924229446824
AAPL,2009-01-20,2008-07-21,2009-01-20,127,-1.4833950689305158,0.6980978229487945
AAPL,2009-01-21,2008-07-22,2009-01-21,127,-1.3829102019692912,0.7035731333317926
AAPL,2009-01-22,2008-07-23,2009-01-22,127,-1.2030526582945384,0.7098421194378605
AAPL,2009-01-23,2008-07-24,2009-01-23,127,-1.254311792360187,0.7085459275451194
AAPL,2009-01-26,2008-07-28,2009-01-26,126,-1.185070135786126,0.708847427506049
AAPL,2009-01-27,2008-07-28,2009-01-27,127,-1.1517570426916848,0.70642490436073
AAPL,2009-01-28,2008-07-29,2009-01-28,127,-0.9804720138893513,0.7060830837329031
AAPL,2009-01-29,2008-07-30,2009-01-29,127,-1.040057224570958,0.705555260647229
AAPL,2009-01-30,2008-07-31,2009-01-30,127,-1.137314378433967,0.7059051857711659
AAPL,2009-02-02,2008-08-04,2009-02-02,126,-1.0752595258971152,0.7091199705343498
AAPL,2009-02-03,2008-08-04,2009-02-03,127,-1.035171885740696,0.7068734944185887
AAPL,2009-02-04,2008-08-05,2009-02-04,127,-0.9791171980895033,0.7065523940388233
AAPL,2009-02-05,2008-08-06,2009-02-05,127,-1.0120421547380358,0.704535470588892
AAPL,2009-02-06,2008-08-07,2009-02-06,127,-0.9894640153034082,0.7055528464957918
AAPL,2009-02-09,2008-08-11,2009-02-09,126,-1.0063746643270366,0.7075240787621727
AAPL,2009-02-10,2008-08-11,2009-02-10,127,-1.091172683665438,0.7072773639431827
AAPL,2009-02-11,2008-08-12,2009-02-11,127,-1.1581481893127574,0.7062303032900693
AAPL,2009-02-12,2008-08-13,2009-02-12,127,-1.144476845631557,0.7067396401463565
AAPL,2009-02-13,2008-08-14,2009-02-13,127,-1.1753223599750788,0.7062438044546178
AAPL,2009-02-17,2008-08-18,2009-02-17,126,-1.2401769302505454,0.7113210279269425
AAPL,2009-02-18,2008-08-19,2009-02-18,126,-1.239577526250839,0.7113236411381693
AAPL,2009-02-19,2008-08-20,2009-02-19,126,-1.2989092566496843,0.7130416208331312
AAPL,2009-02-20,2008-08-21,2009-02-20,126,-1.3130396128241624,0.7127444436123727
AAPL,2009-02-23,2008-08-25,2009-02-23,125,-1.4306130888620472,0.7175812803359102
AAPL,2009-02-24,2008-08-25,2009-02-24,126,-1.3447581336302488,0.7172789188358619
AAPL,2009-02-25,2008-08-26,2009-02-25,126,-1.276141934783714,0.7170936181959813
AAPL,2009-02-26,2008-08-27,2009-02-26,126,-1.3324298489853361,0.717299234421073
AAPL,2009-02-27,2008-08-28,2009-02-27,126,-1.3415696523256877,0.7171844657590983
AAPL,2009-03-02,2008-09-03,2009-03-02,124,-1.293486128044748,0.7223069374021049
AAPL,2009-03-03,2008-09-04,2009-03-03,124,-1.2929671409862606,0.7223140955792473
AAPL,2009-03-04,2008-09-05,2009-03-04,124,-1.1584764275859747,0.7228710665407153
AAPL,2009-03-05,2008-09-08,2009-03-05,124,-1.1979370911315916,0.723503930718386
AAPL,2009-03-06,2008-09-08,2009-03-06,125,-1.270329007016659,0.7223821713855578
AAPL,2009-03-09,2008-09-10,2009-03-09,124,-1.2226218699969427,0.7240502126028663
AAPL,2009-03-10,2008-09-11,2009-03-10,124,-1.0909989335817065,0.7307110266669307
