ticker,date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
AAPL,2013-01-02,2012-07-03,2013-01-02,127,-0.1337198412143494,5.630183128615254e-06,0.038381565516063795,0.9529500893571471,0.022902838241270887,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
MSFT,2013-01-02,2012-07-03,2013-01-02,127,-0.1713699371350532,1.611420449143966e-05,6.783568339397088e-06,0.8947236462806384,0.012372293248022808,0.0,0.0,0.0,0.0
SPY,2013-01-02,2012-07-03,2013-01-02,127,0.13359043387429814,1.0867820766744958e-05,0.0764856351544602,0.7577782531973861,0.0091031198001769,1.984251968503937,-0.023052393129001203,0.0,-0.022788716724814417
