date,ticker,mu,theta,kappa,xi,rho,lam,v0,mu_j,sigma_j,kappa_j
2013-01-02,AAPL,-0.14212022407276428,0.06798829078307328,195.38260438241787,5.149208705382586,-0.1464576055323364,3.968503937007874,0.0982495010220804,0.0015527939977642014,0.09627127903765689,0.006206051814595659
2013-01-02,MSFT,-0.1713699371350532,0.039255061578282124,239.36893094535563,4.33074096117079,0.19385145517939298,0.0,0.04040428214916422,0.0,0.0,0.0
2013-01-02,SPY,0.08411255509704318,0.014611838845041377,251.54638565199008,2.708581848221079,0.14045456161928754,1.984251968503937,0.014451594303137656,0.025269060157969925,0.0,0.025591029089062634
2013-03-25,AAPL,-0.4739157254518747,0.1026350268739185,246.8626542427464,7.11141434298713,-0.032314139938159146,2.032258064516129,0.065544591750949,-0.1318845610818582,0.0,-0.12355783522488362
2013-03-25,MSFT,-0.1916504990468743,0.02934323081927396,218.00984573699412,3.57332489286924,0.10166996744775733,2.032258064516129,0.011077106226070457,0.03376151339424682,0.0,0.03433790157600125
2013-03-25,SPY,0.1458514270089358,0.011474304340415306,252.0,1e-06,0.0003706542795958714,4.064516129032258,0.011820921679539744,0.001108333514484361,0.03416842729600627,0.0016935065917951242
2013-06-13,AAPL,-0.1033586781169553,0.07948058011626417,207.23423010801997,5.733789515908614,-0.06407568202495804,2.032258064516129,0.036163156122183605,-0.1318845610818582,0.0,-0.12355783522488362
2013-06-13,MSFT,0.6308383196766547,0.03667287753330553,221.8643702565907,4.02992312732388,0.4567121812115697,2.032258064516129,0.03689257359793857,-0.0452627086977242,0.0,-0.04425363403377469
2013-06-13,SPY,0.2862779488930116,0.012697604434079574,228.50188750606875,2.377062442520466,-0.0003375716209182201,4.064516129032258,0.016986201285625595,0.0010342472822273407,0.03427320105044927,0.00162288889849882
2013-09-03,AAPL,0.29256128401689185,0.05362528940932271,197.15777462913815,4.593801913661648,0.014691957167219284,3.9375,0.061708540850015765,-0.003238275553128389,0.07541218800776317,-0.0003946985890788124
2013-09-03,MSFT,0.3925494689044946,0.04896521439081464,238.9527264929751,4.832594011378506,0.041903911914191586,3.9375,0.0699612876933541,-0.025351689406654776,0.13531390801657445,-0.01606630030170264
2013-09-03,SPY,0.25138558417497414,0.011536945574093915,252.0,1e-06,-0.02688936694601194,3.9375,0.009624494102191654,-0.02412056535620355,0.0013010761417738314,-0.023831163152554624
2013-11-20,AAPL,0.149430018792852,0.03695877280883834,241.24860972103022,4.220364106100074,-0.15393860920603342,7.813953488372094,0.03063737004666864,0.022259014009801792,0.0521820854149079,0.02390167247064201
2013-11-20,MSFT,0.12565578066653327,0.042760749296650954,242.184581945217,4.546491517573455,0.10473842000196543,5.86046511627907,0.0514613305437638,0.0023987370439007747,0.1070756057929259,0.008164478771085726
2013-11-20,SPY,0.1807824664524448,0.012071294607521267,252.0,1e-06,-0.030446007400132192,1.9534883720930234,0.008001642909797076,-0.025040565118891855,0.0,-0.024729650731765696
2014-02-12,AAPL,0.5805256327499452,0.04865211441412894,252.0,1e-06,0.10145018061504514,3.968503937007874,0.039637158241521434,-0.0696424371079365,0.019318988995513774,-0.06709865701933893
2014-02-12,MSFT,0.034933639818768805,0.047396905204742976,217.98754909784415,4.5412072540105815,-0.03571920838439155,3.968503937007874,0.06339138852520147,0.06411464124286481,0.00878940983626813,0.06625580924623886
