date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0
2018-10-01,2017-04-03,2018-10-01,378,0.4941633363960404,4.207581990663246e-05,0.20597254134839868,0.5130812782379798,0.009584551480776094
