Date,SPY,AAPL
2010-04-14,121.183993,8.77464
2010-04-15,121.285313,8.89
2010-04-16,119.330725,8.83571
2010-04-19,119.870764,8.82393
2010-04-20,120.83657,8.73536
2010-04-21,120.715152,9.25786
2010-04-22,120.996256,9.51679
2010-04-23,121.855866,9.6725
2010-04-26,121.334273,9.625
2010-04-27,118.500686,9.35857
2010-04-28,119.286602,9.34286
2010-04-29,120.837725,9.59429
2010-04-30,118.829278,9.32464
2010-05-03,120.386036,9.5125
2010-05-04,117.520471,9.23857
2010-05-05,116.789023,9.1425
2010-05-06,113.032042,8.79464
2010-05-07,111.305051,8.42357
2010-05-10,116.192512,9.071071
2010-05-11,115.822024,9.16143
2010-05-12,117.449318,9.36036
2010-05-13,116.033367,9.22714
2010-05-14,113.858186,9.065
2010-05-17,114.005614,9.079286
2010-05-18,112.41102,9.012857
2010-05-19,111.846801,8.86929
2010-05-20,107.511414,8.49143
2010-05-21,109.123278,8.65429
2010-05-24,107.720979,8.81286
2010-05-25,107.758717,8.75786
2010-05-26,107.171202,8.71821
2010-05-27,110.720696,9.048214
2010-05-28,109.357662,9.17429
2010-06-01,107.492268,9.31536
2010-06-02,110.276082,9.42679
2010-06-03,110.725454,9.39714
2010-06-04,106.933354,9.14143
2010-06-07,105.498544,8.96214
2010-06-08,106.666469,8.90464
2010-06-09,106.041773,8.68571
2010-06-10,109.156712,8.94679
2010-06-11,109.671122,9.053929
2010-06-14,109.476104,9.081429
2010-06-15,112.036709,9.27464
2010-06-16,111.976961,9.54464
2010-06-17,112.134321,9.70964
2010-06-18,111.749913,9.78821
2010-06-21,111.319241,9.64893
2010-06-22,109.546026,9.78036
2010-06-23,109.220851,9.6775
2010-06-24,107.399514,9.60714
2010-06-25,107.705496,9.525
2010-06-28,107.507748,9.58214
2010-06-29,104.179224,9.14893
2010-06-30,103.137895,8.98321
2010-07-01,102.812328,8.87429
2010-07-02,102.336198,8.81929
2010-07-06,102.883751,8.87964
2010-07-07,106.153896,9.23821
2010-07-08,107.154448,9.2175
2010-07-09,107.924558,9.27214
2010-07-12,108.00625,9.18893
2010-07-13,109.673309,8.99286
2010-07-14,109.658257,9.026071
2010-07-15,109.788553,8.98036
2010-07-16,106.631125,8.925
2010-07-19,107.26953,8.77071
2010-07-20,108.494045,8.99607
2010-07-21,107.120938,9.08
2010-07-22,109.530217,9.25071
2010-07-23,110.428533,9.28357
2010-07-26,111.663224,9.26
2010-07-27,111.546125,9.43143
2010-07-28,110.781866,9.32
2010-07-29,110.339406,9.21821
2010-07-30,110.345553,9.1875
2010-08-02,112.770364,9.35179
2010-08-03,112.233213,9.35464
2010-08-04,112.949336,9.39214
2010-08-05,112.811829,9.34643
2010-08-06,112.406658,9.28893
2010-08-09,113.023125,9.34821
2010-08-10,112.352973,9.26464
2010-08-11,109.250438,8.93536
2010-08-12,108.679896,8.9925
2010-08-13,108.246711,8.89643
2010-08-16,108.265073,8.84429
2010-08-17,109.611286,8.99893
2010-08-18,109.788199,9.038214
2010-08-19,107.938168,8.92429
2010-08-20,107.5439,8.91571
2010-08-23,107.112583,8.77857
2010-08-24,105.566577,8.56893
2010-08-25,105.923889,8.67464
2010-08-26,105.116401,8.58143
2010-08-27,106.879779,8.62929
2010-08-30,105.335028,8.66071
2010-08-31,105.380354,8.68214
2010-09-01,108.4896,8.94036
2010-09-02,109.478439,9.0060711
2010-09-03,110.921358,9.24179
2010-09-07,109.660761,9.2075
2010-09-08,110.388033,9.39
2010-09-09,110.919479,9.39536
2010-09-10,111.457719,9.4075
2010-09-13,112.731864,9.53714
2010-09-14,112.65173,9.57357
2010-09-15,113.050489,9.65071
2010-09-16,113.027796,9.8775
2010-09-17,112.518669,9.83464
2010-09-20,114.230788,10.11536
2010-09-21,113.940216,10.13464
2010-09-22,113.404358,10.27679
2010-09-23,112.462737,10.31857
2010-09-24,114.844878,10.44
2010-09-27,114.19588,10.39857
2010-09-28,114.769498,10.245
2010-09-29,114.485354,10.26321
2010-09-30,114.13359,10.13393
2010-10-01,114.63835,10.09
2010-10-04,113.726092,9.95143
2010-10-05,116.094377,10.31929
2010-10-06,116.074957,10.32821
2010-10-07,115.884425,10.32929
2010-10-08,116.591456,10.5025
2010-10-11,116.608663,10.54857
2010-10-12,117.053065,10.66214
2010-10-13,117.89747,10.71929
2010-10-14,117.46924,10.79679
2010-10-15,117.705834,11.24071
2010-10-18,118.559045,11.35714
2010-10-19,116.677715,11.053214
2010-10-20,117.921836,11.090357
2010-10-21,118.137426,11.054286
2010-10-22,118.41794,10.98107
2010-10-25,118.673102,11.03
2010-10-26,118.674159,11.0017862
2010-10-27,118.370394,10.99393
2010-10-28,118.513282,10.90143
2010-10-29,118.460354,10.74929
2010-11-01,118.572665,10.86357
2010-11-02,119.491018,11.048571
2010-11-03,119.951677,11.17143
2010-11-04,122.28031,11.36679
2010-11-05,122.766826,11.32607
2010-11-08,122.523131,11.37929
2010-11-09,121.577626,11.28857
2010-11-10,122.132692,11.35821
2010-11-11,121.615261,11.30893
2010-11-12,120.188466,11.001071
2010-11-15,120.04995,10.96571
2010-11-16,118.142681,10.77107
2010-11-17,118.186866,10.73214
2010-11-18,119.996764,11.015357
2010-11-19,120.306213,10.95464
2010-11-22,120.123752,11.19143
2010-11-23,118.418193,11.026071
2010-11-24,120.184704,11.24286
2010-11-26,119.318112,11.25
2010-11-29,119.187016,11.31679
2010-11-30,118.472617,11.1125
2010-12-01,121.039969,11.3
2010-12-02,122.586848,11.3625
2010-12-03,122.912465,11.33714
2010-12-06,122.757896,11.43393
2010-12-07,122.822313,11.36464
2010-12-08,123.30665,11.46464
2010-12-09,123.787678,11.42
2010-12-10,124.52593,11.44857
2010-12-13,124.551337,11.48821
2010-12-14,124.665583,11.43893
2010-12-15,124.032215,11.44143
2010-12-16,124.799029,11.47321
2010-12-17,124.249751,11.45036
2010-12-20,124.569081,11.5075
2010-12-21,125.338879,11.57857
2010-12-22,125.780312,11.61286
2010-12-23,125.581497,11.55714
2010-12-27,125.658087,11.59571
2010-12-28,125.756199,11.62393
2010-12-29,125.905079,11.6175
2010-12-30,125.718223,11.55929
2010-12-31,125.6937,11.52
2011-01-03,127.119482,11.77036
2011-01-04,126.954441,11.83179
2011-01-05,127.609524,11.92857
2011-01-06,127.386974,11.91893
2011-01-07,127.15139,12.0042858
2011-01-10,126.9762,12.23036
2011-01-11,127.448401,12.20143
2011-01-12,128.607983,12.30071
2011-01-13,128.388247,12.34571
2011-01-14,129.338325,12.44571
2011-01-18,129.518466,12.16607
2011-01-19,128.226489,12.10143
2011-01-20,128.060445,11.88143
2011-01-21,128.371336,11.66857
2011-01-24,129.124677,12.051786
2011-01-25,129.162472,12.19286
2011-01-26,129.711091,12.28036
2011-01-27,130.007717,12.2575
2011-01-28,127.692445,12.0035706
2011-01-31,128.669037,12.11857
2011-02-01,130.814673,12.3225
2011-02-02,130.481705,12.29714
2011-02-03,130.806719,12.26571
2011-02-04,131.18413,12.375
2011-02-07,132.003245,12.56714
2011-02-08,132.595778,12.68571
2011-02-09,132.242603,12.79143
2011-02-10,132.353179,12.66214
2011-02-11,133.098105,12.74464
2011-02-14,133.441837,12.82786
2011-02-15,133.026873,12.85357
2011-02-16,133.880526,12.96893
2011-02-17,134.302136,12.79643
2011-02-18,134.559869,12.52
2011-02-22,131.806646,12.093214
2011-02-23,131.008533,12.23643
2011-02-24,130.910089,12.24571
2011-02-25,132.320729,12.43429
2011-02-28,133.060968,12.61464
2011-03-01,130.97412,12.47536
2011-03-02,131.20607,12.57571
2011-03-03,133.462412,12.84143
2011-03-04,132.481023,12.85714
2011-03-07,131.384002,12.69143
2011-03-08,132.576152,12.70571
2011-03-09,132.416211,12.58821
2011-03-10,129.92633,12.38107
2011-03-11,130.881744,12.57107
2011-03-14,130.097437,12.62714
2011-03-15,128.646965,12.33679
2011-03-16,126.153334,11.78607
2011-03-17,127.839187,11.95143
2011-03-18,127.833485,11.80964
2011-03-21,129.7501,12.11786
2011-03-22,129.304954,12.18571
2011-03-23,129.68287,12.11393
2011-03-24,130.893098,12.32036
2011-03-25,131.30575,12.555
2011-03-28,130.944944,12.51571
2011-03-29,131.89616,12.53429
2011-03-30,132.791675,12.45107
2011-03-31,132.54868,12.44679
2011-04-01,133.208304,12.30571
2011-04-04,133.270815,12.18536
2011-04-05,133.247671,12.10321
2011-04-06,133.593051,12.072857
2011-04-07,133.395051,12.074286
2011-04-08,132.860364,11.96643
2011-04-11,132.491931,11.81429
2011-04-12,131.463763,11.87143
2011-04-13,131.501926,12.0046434
2011-04-14,131.514407,11.87214
2011-04-15,132.028747,11.695
2011-04-18,130.577038,11.85179
2011-04-19,131.328115,12.066429
2011-04-20,133.103599,12.22893
2011-04-21,133.807483,12.525
2011-04-25,133.594465,12.6075
2011-04-26,134.793929,12.515
2011-04-27,135.657727,12.50536
2011-04-28,136.149396,12.38393
2011-04-29,136.461916,12.50464
2011-05-02,136.222395,12.36714
2011-05-03,135.763079,12.43571
2011-05-04,134.857686,12.48464
2011-05-05,133.642876,12.38393
2011-05-06,134.167315,12.38071
2011-05-09,134.777096,12.41429
2011-05-10,135.864912,12.48036
2011-05-11,134.432094,12.40107
2011-05-12,135.103175,12.3775
2011-05-13,134.020451,12.16071
2011-05-16,133.19918,11.90357
2011-05-17,133.183483,12.0050001
2011-05-18,134.375807,12.13821
2011-05-19,134.678761,12.16179
2011-05-20,133.645947,11.97214
2011-05-23,132.060609,11.94286
2011-05-24,131.953208,11.86393
2011-05-25,132.380667,12.027857
2011-05-26,132.933812,11.96429
2011-05-27,133.499541,12.050357
2011-05-31,134.909405,12.4225
2011-06-01,131.860821,12.33964
2011-06-02,131.706787,12.36071
2011-06-03,130.436275,12.26571
2011-06-06,129.040757,12.072857
2011-06-07,128.922979,11.85857
2011-06-08,128.413349,11.86571
2011-06-09,129.356735,11.83893
2011-06-10,127.557401,11.63929
2011-06-13,127.685032,11.66429
2011-06-14,129.294159,11.87286
2011-06-15,127.053908,11.66964
2011-06-16,127.296918,11.61286
2011-06-17,127.054883,11.43786
2011-06-20,127.740714,11.26143
2011-06-21,129.468352,11.61786
2011-06-22,128.636463,11.52179
2011-06-23,128.272641,11.82964
2011-06-24,126.768181,11.65536
2011-06-27,127.931737,11.85857
2011-06-28,129.615364,11.97357
2011-06-29,130.704623,11.93
2011-06-30,132.026279,11.98821
2011-07-01,133.941781,12.25929
2011-07-05,133.767519,12.47964
2011-07-06,133.95182,12.56286
2011-07-07,135.356794,12.75714
2011-07-08,134.415148,12.84679
2011-07-11,131.98842,12.64286
2011-07-12,131.40464,12.63393
2011-07-13,131.824002,12.78643
2011-07-14,130.941379,12.7775
2011-07-15,131.667225,13.032857
2011-07-18,130.60246,13.35
2011-07-19,132.728813,13.45893
2011-07-20,132.658702,13.81786
2011-07-21,134.463607,13.83179
2011-07-22,134.587066,14.046429
2011-07-25,133.830033,14.23214
2011-07-26,133.281179,14.4075
2011-07-27,130.584553,14.021071
2011-07-28,130.175028,13.99357
2011-07-29,129.336359,13.94571
2011-08-01,128.802355,14.16964
2011-08-02,125.515971,13.88964
2011-08-03,126.189403,14.020357
2011-08-04,120.173914,13.4775
2011-08-05,120.104945,13.34357
2011-08-08,112.138155,12.61464
2011-08-09,117.442453,13.3575
2011-08-10,112.317323,12.98893
2011-08-11,117.519976,13.34643
2011-08-12,118.137736,13.46393
2011-08-15,120.711057,13.69321
2011-08-16,119.560695,13.58857
2011-08-17,119.706308,13.58714
2011-08-18,114.396102,13.073214
2011-08-19,112.684993,12.71536
2011-08-22,112.7141,12.73
2011-08-23,116.564192,13.34286
2011-08-24,118.103405,13.435
2011-08-25,116.274592,13.34714
2011-08-26,118.042256,13.69929
2011-08-29,121.381757,13.9275
2011-08-30,121.693437,13.92821
2011-08-31,122.303996,13.74393
2011-09-01,120.868227,13.60821
2011-09-02,117.830093,13.35893
2011-09-06,116.960755,13.56214
2011-09-07,120.323912,13.71179
2011-09-08,119.056045,13.71929
2011-09-09,115.893843,13.48143
2011-09-12,116.703993,13.56929
2011-09-13,117.804393,13.73643
2011-09-14,119.383697,13.90357
2011-09-15,121.446738,14.034286
2011-09-16,121.512513,14.30357
2011-09-19,120.322259,14.70107
2011-09-20,120.125907,14.76607
2011-09-21,116.600797,14.71929
2011-09-22,112.885463,14.35071
2011-09-23,113.586479,14.43929
2011-09-26,116.234756,14.39893
2011-09-27,117.477546,14.25929
2011-09-28,115.079849,14.17893
2011-09-29,116.018686,13.94893
2011-09-30,113.124828,13.61857
2011-10-03,109.914007,13.37857
2011-10-04,112.397116,13.30357
2011-10-05,114.460273,13.50893
2011-10-06,116.561732,13.4775
2011-10-07,115.614703,13.20714
2011-10-10,119.551625,13.88607
2011-10-11,119.618115,14.29607
2011-10-12,120.806729,14.36393
2011-10-13,120.457463,14.58679
2011-10-14,122.545476,15.071429
2011-10-17,120.179164,14.99964
2011-10-18,122.628423,15.08
2011-10-19,121.09899,14.23643
2011-10-20,121.652513,14.11821
2011-10-21,123.937031,14.031071
2011-10-24,125.530227,14.49179
2011-10-25,123.01856,14.20607
2011-10-26,124.311997,14.30714
2011-10-27,128.571577,14.45321
2011-10-28,128.623819,14.4625
2011-10-31,125.449548,14.45643
2011-11-01,121.956262,14.16107
2011-11-02,123.926357,14.19321
2011-11-03,126.272179,14.39536
2011-11-04,125.480954,14.29429
2011-11-07,126.278394,14.27607
2011-11-08,127.831903,14.50821
2011-11-09,123.169775,14.11714
2011-11-10,124.243635,13.75786
2011-11-11,126.655332,13.73643
2011-11-14,125.465323,13.545
2011-11-15,126.092159,13.88679
2011-11-16,124.04132,13.74179
2011-11-17,121.968029,13.47893
2011-11-18,121.927939,13.39071
2011-11-21,119.67033,13.17893
2011-11-22,119.18648,13.44679
2011-11-23,116.570322,13.10679
2011-11-25,116.275904,12.98464
2011-11-28,119.673297,13.43286
2011-11-29,119.97951,13.32857
2011-11-30,125.164498,13.65
2011-12-01,124.930803,13.85464
2011-12-02,124.905529,13.91786
2011-12-05,126.188869,14.036071
2011-12-06,126.329316,13.9625
2011-12-07,126.618747,13.89607
2011-12-08,123.959989,13.95214
2011-12-09,126.039474,14.057857
2011-12-12,124.176665,13.99429
2011-12-13,123.128012,13.88607
2011-12-14,121.75314,13.57821
2011-12-15,122.156304,13.53357
2011-12-16,121.778034,13.60786
2011-12-19,120.35139,13.65036
2011-12-20,123.958724,14.14107
2011-12-21,124.201674,14.15893
2011-12-22,125.258971,14.23393
2011-12-23,126.390182,14.40464
2011-12-27,126.401686,14.51893
2011-12-28,124.853353,14.38
2011-12-29,126.191631,14.46857
2011-12-30,125.658073,14.46429
2012-01-03,127.602877,14.68679
2012-01-04,127.65338,14.76571
2012-01-05,128.028314,14.92964
2012-01-06,127.751194,15.085714
2012-01-09,128.042256,15.061786
2012-01-10,129.180084,15.11571
2012-01-11,129.232987,15.091071
2012-01-12,129.538852,15.049643
2012-01-13,128.897373,14.99321
2012-01-17,129.354461,15.16786
2012-01-18,130.809337,15.32536
2012-01-19,131.457851,15.27679
2012-01-20,131.547773,15.010714
2012-01-23,131.611502,15.26464
2012-01-24,131.480053,15.014643
2012-01-25,132.618444,15.95214
2012-01-26,131.86386,15.87964
2012-01-27,131.659888,15.97429
2012-01-30,131.332962,16.17893
2012-01-31,131.273185,16.30286
2012-02-01,132.465956,16.2925
2012-02-02,132.621015,16.25429
2012-02-03,134.567803,16.41714
2012-02-06,134.51306,16.57036
2012-02-07,134.786359,16.74393
2012-02-08,135.124272,17.024286
2012-02-09,135.325084,17.61321
2012-02-10,134.397871,17.62214
2012-02-13,135.337839,17.95
2012-02-14,135.232632,18.195
2012-02-15,134.552873,17.77393
2012-02-16,136.05009,17.93607
2012-02-17,136.3708,17.93286
2012-02-21,136.471602,18.3875
2012-02-22,136.022499,18.32286
2012-02-23,136.627335,18.4425
2012-02-24,136.871679,18.6575
2012-02-27,137.068507,18.77714
2012-02-28,137.548337,19.12179
2012-02-29,136.92262,19.37286
2012-03-01,137.77038,19.44536
2012-03-02,137.329729,19.47071
2012-03-05,136.807761,19.04143
2012-03-06,134.718183,18.93786
2012-03-07,135.683896,18.95321
2012-03-08,137.023778,19.35679
2012-03-09,137.517547,19.47036
2012-03-12,137.54867,19.71429
2012-03-13,140.078257,20.28929
2012-03-14,139.916659,21.056429
2012-03-15,140.74936,20.91286
2012-03-16,140.291892,20.91321
2012-03-19,140.849279,21.46786
2012-03-20,140.428675,21.64143
2012-03-21,140.171152,21.51786
2012-03-22,139.168655,21.405
2012-03-23,139.599212,21.2875
2012-03-26,141.538139,21.67786
2012-03-27,141.153522,21.94571
2012-03-28,140.49021,22.057858
2012-03-29,140.266552,21.78071
2012-03-30,140.784748,21.4125
2012-04-02,141.849184,22.093929
2012-04-03,141.316966,22.47571
2012-04-04,139.879799,22.29679
2012-04-05,139.84112,22.63143
2012-04-09,138.258412,22.7225
2012-04-10,135.901329,22.44429
2012-04-11,136.931348,22.36429
2012-04-12,138.815941,22.24179
2012-04-13,137.089202,21.61536
2012-04-16,137.019887,20.71893
2012-04-17,139.138136,21.775
2012-04-18,138.575923,21.72643
2012-04-19,137.760854,20.98
2012-04-20,137.92415,20.46357
2012-04-23,136.76941,20.41786
2012-04-24,137.271039,20.01
2012-04-25,139.158834,21.78571
2012-04-26,140.09412,21.70357
2012-04-27,140.433395,21.53571
2012-04-30,139.891678,20.85643
2012-05-01,140.681543,20.79036
2012-05-02,140.346333,20.92786
2012-05-03,139.298815,20.77929
2012-05-04,137.057518,20.1875
2012-05-07,137.107963,20.33857
2012-05-08,136.540197,20.29214
2012-05-09,135.664807,20.32786
2012-05-10,136.046808,20.37571
2012-05-11,135.600958,20.23964
2012-05-14,134.111966,19.93643
2012-05-15,133.368447,19.75607
2012-05-16,132.828635,19.50286
2012-05-17,130.850442,18.93286
2012-05-18,129.887359,18.94214
2012-05-21,131.962785,20.045713
2012-05-22,132.029593,19.89179
2012-05-23,132.257445,20.37714
2012-05-24,132.459605,20.19
2012-05-25,132.173596,20.081785
2012-05-29,133.652834,20.43821
2012-05-30,131.784481,20.68464
2012-05-31,131.499869,20.63321
2012-06-01,128.279587,20.035357
2012-06-04,128.296377,20.15321
2012-06-05,129.031278,20.10107
2012-06-06,132.028028,20.40929
2012-06-07,132.019732,20.41857
2012-06-08,133.087131,20.72571
2012-06-11,131.422707,20.39893
2012-06-12,132.947341,20.57714
2012-06-13,132.067135,20.43429
2012-06-14,133.489544,20.41179
2012-06-15,134.173122,20.50464
2012-06-18,134.369102,20.92071
2012-06-19,135.690554,20.97893
2012-06-20,135.467339,20.91929
2012-06-21,132.473007,20.63107
2012-06-22,133.422173,20.78929
2012-06-25,131.309749,20.38464
2012-06-26,131.93618,20.42964
2012-06-27,133.151839,20.51786
2012-06-28,132.877014,20.32321
2012-06-29,136.190439,20.85714
2012-07-02,136.533479,21.16143
2012-07-03,137.413422,21.4075
2012-07-05,136.771484,21.78357
2012-07-06,135.52926,21.63857
2012-07-09,135.308799,21.92464
2012-07-10,134.212449,21.72179
2012-07-11,134.226277,21.58679
2012-07-12,133.557799,21.38929
2012-07-13,135.760166,21.60607
2012-07-16,135.446023,21.67536
2012-07-17,136.447881,21.67643
2012-07-18,137.378138,21.65214
2012-07-19,137.764539,21.94
2012-07-20,136.382547,21.58214
2012-07-23,135.171871,21.56536
2012-07-24,133.952239,21.46143
2012-07-25,133.916148,20.53464
2012-07-26,136.129244,20.53143
2012-07-27,138.728464,20.89857
2012-07-30,138.66581,21.25107
2012-07-31,138.069984,21.81286
2012-08-01,137.692255,21.67179
2012-08-02,136.67261,21.70679
2012-08-03,139.28355,21.98929
2012-08-06,139.609409,22.23393
2012-08-07,140.322259,22.17536
2012-08-08,140.452798,22.13786
2012-08-09,140.570902,22.16893
2012-08-10,140.880963,22.20357
2012-08-13,140.731755,22.5
2012-08-14,140.738029,22.56036
2012-08-15,140.947314,22.52964
2012-08-16,141.954922,22.72643
2012-08-17,142.218577,23.14679
2012-08-20,142.219338,23.75536
2012-08-21,141.725852,23.43071
2012-08-22,141.766117,23.88821
2012-08-23,140.628138,23.66536
2012-08-24,141.551645,23.68643
2012-08-27,141.483552,24.13143
2012-08-28,141.37804,24.1
2012-08-29,141.530254,24.0525
2012-08-30,140.449265,23.70964
2012-08-31,141.15973,23.75857
2012-09-04,140.997913,24.10607
2012-09-05,140.88356,23.93679
2012-09-06,143.768284,24.1525
2012-09-07,144.354217,24.30143
2012-09-10,143.479427,23.66929
2012-09-11,143.927972,23.5925
2012-09-12,144.265208,23.92107
2012-09-13,146.624888,24.39214
2012-09-14,147.202281,24.68857
2012-09-17,146.750906,24.99214
2012-09-18,146.566789,25.068214
2012-09-19,146.742048,25.075001
2012-09-20,146.684331,24.95357
2012-09-21,145.892894,25.0032139
2012-09-24,145.567016,24.67107
2012-09-25,144.054482,24.055
2012-09-26,143.257514,23.75643
2012-09-27,144.648701,24.33286
2012-09-28,144.000954,23.825
2012-10-01,144.38929,23.54964
2012-10-02,144.524908,23.61821
2012-10-03,145.080948,23.98036
2012-10-04,146.122011,23.81429
2012-10-05,146.123537,23.30679
2012-10-08,145.618474,22.79179
2012-10-09,144.184193,22.70893
2012-10-10,143.303429,22.88964
2012-10-11,143.354979,22.43214
2012-10-12,142.932271,22.48964
2012-10-15,144.085121,22.67
2012-10-16,145.563135,23.20679
2012-10-17,146.178196,23.021786
2012-10-18,145.828514,22.59429
2012-10-19,143.417229,21.78
2012-10-22,143.483391,22.64393
2012-10-23,141.414091,21.90571
2012-10-24,140.979256,22.029642
2012-10-25,141.402911,21.76929
2012-10-26,141.298607,21.57143
2012-10-29,141.298241,21.57143
2012-10-30,141.297876,21.57143
2012-10-31,141.337335,21.26143
2012-11-01,142.890004,21.305
2012-11-02,141.553203,20.6
2012-11-05,141.875121,20.87929
2012-11-06,142.990149,20.81607
2012-11-07,139.731587,19.92857
2012-11-08,138.032211,19.20536
2012-11-09,138.271016,19.53786
2012-11-12,138.289277,19.38679
2012-11-13,137.783102,19.38929
2012-11-14,135.931147,19.17429
2012-11-15,135.724361,18.77214
2012-11-16,136.390446,18.84571
2012-11-19,139.097217,20.20464
2012-11-20,139.200179,20.032499
2012-11-21,139.523225,20.060715
2012-11-23,141.352435,20.41071
2012-11-26,141.070533,21.054644
2012-11-27,140.349404,20.885
2012-11-28,141.488733,20.81929
2012-11-29,142.112807,21.048571
2012-11-30,142.135293,20.90286
2012-12-03,141.473349,20.93536
2012-12-04,141.234965,20.56607
2012-12-05,141.50261,19.2425
2012-12-06,142.004027,19.54429
2012-12-07,142.426253,19.044643
2012-12-10,142.479266,18.92214
2012-12-11,143.406891,19.33536
2012-12-12,143.502097,19.25
2012-12-13,142.636577,18.9175
2012-12-14,142.054693,18.20679
2012-12-17,143.732203,18.52964
2012-12-18,145.374843,19.067858
2012-12-19,144.283238,18.79679
2012-12-20,145.100691,18.63321
2012-12-21,142.735908,18.5475
2012-12-24,142.404935,18.5775
2012-12-26,141.723726,18.32143
2012-12-27,141.577091,18.395
2012-12-28,140.025857,18.19964
2012-12-31,142.398025,19.0060711
2013-01-02,146.042137,19.60821
2013-01-03,145.736704,19.36071
2013-01-04,146.444239,18.82143
2013-01-07,145.987562,18.71071
2013-01-08,145.563461,18.76107
2013-01-09,145.952145,18.46786
2013-01-10,147.060463,18.69679
2013-01-11,147.068837,18.58214
2013-01-14,146.93136,17.91964
2013-01-15,147.097658,17.35429
2013-01-16,147.143766,18.074642
2013-01-17,147.974047,17.95286
2013-01-18,148.478228,17.85714
2013-01-22,149.141055,18.0275
2013-01-23,149.368423,18.3575
2013-01-24,149.373846,16.089287
2013-01-25,150.185376,15.71
2013-01-28,149.91221,16.065357
2013-01-29,150.683421,16.36679
2013-01-30,150.135223,16.31536
2013-01-31,149.759517,16.2675
2013-02-01,151.264979,16.20071
2013-02-04,149.524398,15.79714
2013-02-05,151.097122,16.35143
2013-02-06,151.198425,16.33393
2013-02-07,150.987483,16.72214
2013-02-08,151.838141,16.96357
2013-02-11,151.753733,17.14036
2013-02-12,152.002332,16.71071
2013-02-13,152.162495,16.67893
2013-02-14,152.285398,16.66393
2013-02-15,152.139095,16.43429
2013-02-19,153.276003,16.42821
2013-02-20,151.387962,16.030357
2013-02-21,150.470379,15.93071
2013-02-22,151.806739,16.10036
2013-02-25,149.036942,15.81429
2013-02-26,149.967185,16.034643
2013-02-27,151.904708,15.8775
2013-02-28,151.780367,15.76429
2013-03-01,152.133851,15.37393
2013-03-04,152.83413,15.0017862
2013-03-05,154.295274,15.39786
2013-03-06,154.505039,15.20214
2013-03-07,154.799125,15.37786
2013-03-08,155.499639,15.41857
2013-03-11,156.016658,15.63821
2013-03-12,155.650782,15.30107
2013-03-13,155.906337,15.29821
2013-03-14,156.778557,15.44643
2013-03-15,155.830173,15.845
2013-03-18,154.973217,16.27571
2013-03-19,154.600227,16.23179
2013-03-20,155.63648,16.14571
2013-03-21,154.350527,16.16893
2013-03-22,155.455899,16.49679
2013-03-25,154.937042,16.55643
2013-03-26,156.194753,16.46929
2013-03-27,156.111371,16.14571
2013-03-28,156.743068,15.80929
2013-04-01,156.051733,15.31821
2013-04-02,156.85918,15.34964
2013-04-03,155.234587,15.42821
2013-04-04,155.872195,15.27571
2013-04-05,155.202792,15.11429
2013-04-08,156.2304,15.22179
2013-04-09,156.782935,15.24929
2013-04-10,158.701943,15.56036
2013-04-11,159.278423,15.51179
2013-04-12,158.829778,15.35
2013-04-15,155.187255,14.99464
2013-04-16,157.40307,15.22286
2013-04-17,155.151616,14.38571
2013-04-18,154.117067,14.0017862
2013-04-19,155.483944,13.9475
2013-04-22,156.209781,14.23821
2013-04-23,157.834008,14.50464
2013-04-24,157.853707,14.48071
2013-04-25,158.493864,14.585
2013-04-26,158.208403,14.9
2013-04-29,159.346108,15.36143
2013-04-30,159.742878,15.81357
2013-05-01,158.265815,15.68893
2013-05-02,159.764977,15.91143
2013-05-03,161.461292,16.070715
2013-05-06,161.769109,16.45393
2013-05-07,162.622542,16.38071
2013-05-08,163.364159,16.56571
2013-05-09,162.83855,16.31321
2013-05-10,163.540599,16.1775
2013-05-13,163.563051,16.24071
2013-05-14,165.252039,15.85214
2013-05-15,166.145863,15.31607
2013-05-16,165.323329,15.52071
2013-05-17,167.02218,15.47357
2013-05-20,166.907202,15.81893
2013-05-21,167.198248,15.70214
2013-05-22,165.839275,15.7625
2013-05-23,165.379085,15.79071
2013-05-24,165.290261,15.89821
2013-05-28,166.337515,15.76571
2013-05-29,165.194639,15.89107
2013-05-30,165.825431,16.12786
2013-05-31,163.462307,16.061787
2013-06-03,164.444402,16.097143
2013-06-04,163.548326,16.046785
2013-06-05,161.343319,15.89679
2013-06-06,162.729278,15.65929
2013-06-07,164.809718,15.77893
2013-06-10,164.762348,15.67464
2013-06-11,163.098067,15.62857
2013-06-12,161.777186,15.43536
2013-06-13,164.179994,15.57
2013-06-14,163.217783,15.35893
2013-06-17,164.44843,15.42857
2013-06-18,165.725415,15.42036
2013-06-19,163.442462,15.10714
2013-06-20,159.400587,14.88714
2013-06-21,158.983827,14.76786
2013-06-24,157.0534,14.37643
2013-06-25,158.55922,14.37964
2013-06-26,160.111561,14.21679
2013-06-27,161.116832,14.063571
2013-06-28,160.426355,14.16179
2013-07-01,161.311939,14.615
2013-07-02,161.258414,14.94607
2013-07-03,161.391277,15.028571
2013-07-05,163.035628,14.90786
2013-07-08,163.939887,14.82321
2013-07-09,165.123944,15.083929
2013-07-10,165.16115,15.026071
2013-07-11,167.411898,15.26036
2013-07-12,167.925836,15.2325
2013-07-15,168.156051,15.26571
2013-07-16,167.533168,15.36429
2013-07-17,168.015188,15.36821
2013-07-18,168.877172,15.42
2013-07-19,169.151978,15.17679
