date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0
2008-08-01,2007-02-02,2008-08-01,378,0.44773256290249497,9.739153969431555,0.2646524375694857,2.376387375088131,-0.5077494961465345,0.2443812864769288
