date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
2008-08-01,2007-02-02,2008-08-01,378,0.022398616484462192,0.37582846456572994,4.0,0.10642237000325605,0.13040043722097946,0.12178874719635568
