ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
SPY,2022-11-07 09:59:00,2022-11-07 09:59:00,365.3220119717374,380.0,30,30,2022-12-07 00:00:00,2022-11-11 15:59:00,384,384,0.0429,10.56,0.0071071924302621315,-10.552892807569739,0.005,383.8071
SPY,2022-11-07 10:59:00,2022-11-07 10:59:00,366.77413078776954,380.0,30,30,2022-12-07 00:00:00,2022-11-11 15:59:00,372,372,0.0429,10.56,0.019159271557236117,-10.540840728442765,0.0068,371.7238
SPY,2022-11-07 11:59:00,2022-11-07 11:59:00,365.42885683445564,380.0,30,30,2022-12-07 00:00:00,2022-11-11 15:59:00,360,360,0.0429,10.56,0.008563289818930531,-10.55143671018107,0.0043,359.84
SPY,2022-11-07 12:59:00,2022-11-07 12:59:00,366.19590581707797,380.0,30,30,2022-12-07 00:00:00,2022-11-11 15:59:00,348,348,0.0429,10.56,0.004786217839406142,-10.555213782160594,0.0026,347.9347
SPY,2022-11-07 13:59:00,2022-11-07 13:59:00,367.0800956219166,380.0,30,30,2022-12-07 00:00:00,2022-11-11 15:59:00,336,336,0.0429,10.56,0.007245722397293718,-10.552754277602707,0.0043,335.7729
SPY,2022-11-07 14:59:00,2022-11-07 14:59:00,368.44965249857535,380.0,30,30,2022-12-07 00:00:00,2022-11-11 15:59:00,324,324,0.0429,10.56,0.016823460120577727,-10.543176539879422,0.0106,323.5404
SPY,2022-11-07 15:59:00,2022-11-07 15:59:00,369.0421558281939,380.0,30,30,2022-12-07 00:00:00,2022-11-11 15:59:00,312,312,0.0429,10.56,0.022824701189209373,-10.53717529881079,0.0127,311.6174
SPY,2022-11-08 09:59:00,2022-11-08 09:59:00,368.78039629981276,382.0,29,29,2022-12-07 00:00:00,2022-11-11 15:59:00,306,306,0.0428,10.44,0.006417184131944734,-10.433582815868055,0.0035,305.8446
SPY,2022-11-08 10:59:00,2022-11-08 10:59:00,371.3689071915831,382.0,29,29,2022-12-07 00:00:00,2022-11-11 15:59:00,294,294,0.0428,10.44,0.02402147332122661,-10.415978526678773,0.0128,293.5578
SPY,2022-11-08 11:59:00,2022-11-08 11:59:00,372.8037371990063,382.0,29,29,2022-12-07 00:00:00,2022-11-11 15:59:00,282,282,0.0428,10.44,0.036621240508532625,-10.403378759491467,0.0149,281.2956
SPY,2022-11-08 12:59:00,2022-11-08 12:59:00,372.735873617574,382.0,29,29,2022-12-07 00:00:00,2022-11-11 15:59:00,270,270,0.0428,10.44,0.03137705762892313,-10.408622942371077,0.0156,269.5163
SPY,2022-11-08 13:59:00,2022-11-08 13:59:00,369.1294090043211,382.0,29,29,2022-12-07 00:00:00,2022-11-11 15:59:00,258,258,0.0428,10.44,0.0027541673828148363,-10.437245832617185,0.0021,257.931
SPY,2022-11-08 14:59:00,2022-11-08 14:59:00,368.9839870441094,382.0,29,29,2022-12-07 00:00:00,2022-11-11 15:59:00,246,246,0.0428,10.44,0.0024848605602874278,-10.437515139439713,0.0022,245.9549
SPY,2022-11-08 15:59:00,2022-11-08 15:59:00,370.31217428071056,382.0,29,29,2022-12-07 00:00:00,2022-11-11 15:59:00,234,234,0.0428,10.44,0.005115433767015142,-10.434884566232984,0.0034,233.9484
SPY,2022-11-09 09:59:00,2022-11-09 09:59:00,369.35152773958185,374.0,30,30,2022-12-09 00:00:00,2022-11-11 15:59:00,228,228,0.0429,11.26,0.27434212882620823,-10.985657871173792,0.072,224.9766
SPY,2022-11-09 10:59:00,2022-11-09 10:59:00,368.8969517468714,374.0,30,30,2022-12-09 00:00:00,2022-11-11 15:59:00,216,216,0.0429,11.26,0.2153397263917791,-11.044660273608221,0.0663,213.2391
SPY,2022-11-09 11:59:00,2022-11-09 11:59:00,369.6958000533062,374.0,30,30,2022-12-09 00:00:00,2022-11-11 15:59:00,204,204,0.0429,11.26,0.30005973413754566,-10.959940265862453,0.0977,200.2185
SPY,2022-11-09 12:59:00,2022-11-09 12:59:00,369.1710042119039,374.0,30,30,2022-12-09 00:00:00,2022-11-11 15:59:00,192,192,0.0429,11.26,0.20498897705857475,-11.055011022941425,0.0499,190.2236
SPY,2022-11-09 13:59:00,2022-11-09 13:59:00,366.84019287318,374.0,30,30,2022-12-09 00:00:00,2022-11-11 15:59:00,180,180,0.0429,11.26,0.04817094439938754,-11.211829055600612,0.0245,179.4104
SPY,2022-11-09 14:59:00,2022-11-09 14:59:00,365.57184685618734,374.0,30,30,2022-12-09 00:00:00,2022-11-11 15:59:00,168,168,0.0429,11.26,0.0029691610342428153,-11.257030838965758,0.0032,167.9393
SPY,2022-11-09 15:59:00,2022-11-09 15:59:00,364.8993942773974,374.0,30,30,2022-12-09 00:00:00,2022-11-11 15:59:00,156,156,0.0429,11.26,0.00016213261125217428,-11.259837867388748,0.0,156.0
SPY,2022-11-10 09:59:00,2022-11-10 09:59:00,366.1864676538811,395.0,29,29,2022-12-09 00:00:00,2022-11-11 15:59:00,150,150,0.0428,10.5,0.0,-10.5,0.0,150.0
SPY,2022-11-10 10:59:00,2022-11-10 10:59:00,366.801820253587,395.0,29,29,2022-12-09 00:00:00,2022-11-11 15:59:00,138,138,0.0428,10.5,0.0,-10.5,0.0,138.0
SPY,2022-11-10 11:59:00,2022-11-10 11:59:00,368.15935385141097,395.0,29,29,2022-12-09 00:00:00,2022-11-11 15:59:00,126,126,0.0428,10.5,0.0,-10.5,0.0,126.0
SPY,2022-11-10 12:59:00,2022-11-10 12:59:00,365.53823361755,395.0,29,29,2022-12-09 00:00:00,2022-11-11 15:59:00,114,114,0.0428,10.5,0.0,-10.5,0.0,114.0
SPY,2022-11-10 13:59:00,2022-11-10 13:59:00,367.59567208068825,395.0,29,29,2022-12-09 00:00:00,2022-11-11 15:59:00,102,102,0.0428,10.5,0.0,-10.5,0.0,102.0
SPY,2022-11-10 14:59:00,2022-11-10 14:59:00,368.51635230620224,395.0,29,29,2022-12-09 00:00:00,2022-11-11 15:59:00,90,90,0.0428,10.5,0.0,-10.5,0.0,90.0
SPY,2022-11-10 15:59:00,2022-11-10 15:59:00,370.75228999673567,395.0,29,29,2022-12-09 00:00:00,2022-11-11 15:59:00,78,78,0.0428,10.5,0.0,-10.5,0.0,78.0
SPY,2022-11-11 09:59:00,2022-11-11 09:59:00,370.6203275509254,398.0,31,31,2022-12-12 00:00:00,2022-11-11 15:59:00,72,72,0.0428,10.06,0.0,-10.06,0.0,72.0
SPY,2022-11-11 10:59:00,2022-11-11 10:59:00,371.71766985084076,398.0,31,31,2022-12-12 00:00:00,2022-11-11 15:59:00,60,60,0.0428,10.06,0.0,-10.06,0.0,60.0
SPY,2022-11-11 11:59:00,2022-11-11 11:59:00,370.6484645329746,398.0,31,31,2022-12-12 00:00:00,2022-11-11 15:59:00,48,48,0.0428,10.06,0.0,-10.06,0.0,48.0
SPY,2022-11-11 12:59:00,2022-11-11 12:59:00,371.5629164495706,398.0,31,31,2022-12-12 00:00:00,2022-11-11 15:59:00,36,36,0.0428,10.06,0.0,-10.06,0.0,36.0
SPY,2022-11-11 13:59:00,2022-11-11 13:59:00,373.45278374386953,398.0,31,31,2022-12-12 00:00:00,2022-11-11 15:59:00,24,24,0.0428,10.06,0.0,-10.06,0.0,24.0
SPY,2022-11-11 14:59:00,2022-11-11 14:59:00,374.4375781155884,398.0,31,31,2022-12-12 00:00:00,2022-11-11 15:59:00,12,12,0.0428,10.06,0.0,-10.06,0.0,12.0
