ticker,date,window_start,window_end,n_days,mu,sigma
AAPL,2008-01-02,2007-07-03,2008-01-02,127,0.9410153092761092,0.4400168117196654
MSFT,2008-01-02,2007-07-03,2008-01-02,127,0.3490711313475739,0.2622170359974924
SPY,2008-01-02,2007-07-03,2008-01-02,127,-0.09750293755582676,0.1946641180565994
