date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2014-01-02,2012-07-03,2014-01-02,379,0.4572192513368984,0.5427807486631016,0.5261780104712042,0.4738219895287958,0.5079787234042553,0.5131578947368421,0.48684210526315785,0.4920212765957447,-5.526688895863085,0.5751595510935712,-4.002132107323364,0.4674405381952315,-5.453674718972748,0.5340412129036599,-3.9860545924582813,0.6374306735208555,0.0,1.0,0.493368700265252,0.4986737400530504
2014-01-31,2012-08-01,2014-01-31,379,0.4543010752688172,0.5456989247311828,0.5338541666666667,0.4661458333333333,0.5052910052910053,0.5052910052910053,0.49470899470899465,0.49470899470899465,-5.495055371258865,0.5503238626427612,-3.991511690111651,0.4669800422736575,-5.439153725641119,0.5174367956893794,-3.988888595902334,0.6576239620108085,1.0,0.0,0.493368700265252,0.4986737400530504
2014-02-28,2012-08-29,2014-02-28,378,0.45135135135135135,0.5486486486486486,0.5286458333333333,0.4713541666666667,0.48412698412698413,0.48138297872340424,0.5186170212765957,0.5158730158730158,-5.457506430172542,0.5340259549907893,-3.9881885834177604,0.46637710199955823,-5.43177219673526,0.523375381320545,-3.999887913761811,0.6593656463691113,0.0,0.0,0.48936170212765956,0.5
2014-03-31,2012-10-01,2014-03-31,377,0.453804347826087,0.5461956521739131,0.5234375,0.4765625,0.5079787234042553,0.5132978723404256,0.48670212765957444,0.4920212765957447,-5.474831660815246,0.5281472881232208,-4.006241428250158,0.4794671262362039,-5.514853664938919,0.5487202646171871,-4.036729147576803,0.6784896040353762,0.0,0.0,0.488,0.49866666666666665
2014-04-30,2012-10-31,2014-04-30,377,0.4625668449197861,0.5374331550802138,0.5289473684210526,0.4710526315789474,0.5158730158730159,0.5186170212765957,0.4813829787234043,0.4841269841269841,-5.5336642081526906,0.5401344012593128,-4.03629816135328,0.5408108326752953,-5.5368240762091006,0.5547059089298639,-4.065749164865051,0.6967505843894274,0.0,0.0,0.4946808510638298,0.5
2014-05-31,2012-12-03,2014-05-30,376,0.4895287958115183,0.5104712041884817,0.5216216216216216,0.4783783783783784,0.523936170212766,0.523936170212766,0.47606382978723405,0.47606382978723405,-5.594937096505785,0.5550084336041851,-4.072972741619659,0.5161944002712398,-5.580886496921731,0.5612358759775341,-4.107254233527301,0.718083640120737,0.0,0.0,0.5066666666666667,0.49866666666666665
2014-06-30,2012-12-31,2014-06-30,378,0.5077319587628866,0.49226804123711343,0.5190217391304348,0.48097826086956524,0.5132978723404256,0.5184210526315789,0.4815789473684211,0.48670212765957444,-5.61291100804429,0.5505667617123059,-4.114895964570015,0.5307227536815999,-5.6350457030757815,0.5689199294944423,-4.166364357500703,0.7315094586245371,1.0,1.0,0.5145888594164456,0.4986737400530504
2014-07-31,2013-02-01,2014-07-31,378,0.5101522842639594,0.4898477157360406,0.5331491712707183,0.46685082872928174,0.5079787234042553,0.5078947368421053,0.4921052631578947,0.4920212765957447,-5.6217038874307255,0.5489407820907547,-4.151114242382554,0.5282784614925471,-5.714479948205629,0.5751539807911162,-4.198959232160094,0.5884614512135327,0.0,1.0,0.519893899204244,0.4986737400530504
2014-08-31,2013-03-01,2014-08-29,380,0.5341463414634147,0.46585365853658534,0.5514285714285714,0.44857142857142857,0.5184210526315789,0.5236842105263158,0.47631578947368425,0.4815789473684211,-5.716059104338352,0.5607239636144751,-4.197331240561166,0.5385425803961449,-5.746777234240658,0.5710033244457962,-4.239881071803634,0.6117394192112516,1.0,0.0,0.5408970976253298,0.49868073878627966
2014-09-30,2013-04-01,2014-09-30,381,0.5266990291262136,0.4733009708737864,0.5628571428571428,0.43714285714285717,0.5366492146596858,0.5394736842105263,0.4605263157894737,0.46335078534031415,-5.716363538470523,0.5585804002504147,-4.212353809486717,0.5495039734993868,-5.761738143415289,0.5677497176113335,-4.283269485629195,0.6484518187449897,1.0,0.0,0.5421052631578948,0.5
2014-10-31,2013-05-01,2014-10-31,382,0.5266990291262136,0.4733009708737864,0.5628571428571428,0.43714285714285717,0.5342105263157895,0.5366492146596858,0.46335078534031415,0.46578947368421053,-5.722207082926284,0.5524356323080345,-4.236549205708594,0.5552467085463992,-5.769856634633649,0.5703660254094614,-4.339280842959729,0.6393536343711401,1.0,1.0,0.5421052631578948,0.5
2014-11-30,2013-05-31,2014-11-28,380,0.5360576923076923,0.4639423076923077,0.564327485380117,0.43567251461988304,0.5342105263157895,0.5317460317460317,0.46825396825396826,0.46578947368421053,-5.767263724913273,0.5594514898251526,-4.256901193030919,0.5592429279166298,-5.801569913746711,0.5845761396032518,-4.351949124585977,0.6442973012133814,0.0,0.0,0.5476190476190477,0.5
2014-12-31,2013-07-01,2014-12-31,381,0.5360576923076923,0.4639423076923077,0.5552325581395349,0.44476744186046513,0.5211640211640212,0.5261780104712042,0.47382198952879584,0.47883597883597884,-5.750897529586249,0.5557268723835312,-4.231574922228441,0.5457452755057759,-5.775320571673492,0.5757535531579623,-4.304578940426607,0.6331994810310323,0.0,1.0,0.5461741424802111,0.49868073878627966
