underlying,trading_date,S_t,K,expiration,T_years,dte,option_type,option_price,r,moneyness,regime,style
SPY,2008-01-02,144.508517,132.0,2008-01-19,0.04654346338124572,17,call,13.2,0.0326,0.9134409704031492,crisis,American
SPY,2008-01-02,144.508517,133.0,2008-01-19,0.04654346338124572,17,call,12.325,0.0326,0.9203609777546883,crisis,American
SPY,2008-01-02,144.508517,134.0,2008-01-19,0.04654346338124572,17,call,11.4,0.0326,0.9272809851062273,crisis,American
SPY,2008-01-02,144.508517,135.0,2008-01-19,0.04654346338124572,17,call,10.5,0.0326,0.9342009924577662,crisis,American
SPY,2008-01-02,144.508517,136.0,2008-01-19,0.04654346338124572,17,call,9.525,0.0326,0.9411209998093053,crisis,American
SPY,2008-01-02,144.508517,137.0,2008-01-19,0.04654346338124572,17,call,8.7,0.0326,0.9480410071608443,crisis,American
SPY,2008-01-02,144.508517,138.0,2008-01-19,0.04654346338124572,17,call,7.825,0.0326,0.9549610145123832,crisis,American
SPY,2008-01-02,144.508517,139.0,2008-01-19,0.04654346338124572,17,call,6.975,0.0326,0.9618810218639223,crisis,American
SPY,2008-01-02,144.508517,140.0,2008-01-19,0.04654346338124572,17,call,6.125,0.0326,0.9688010292154613,crisis,American
SPY,2008-01-02,144.508517,141.0,2008-01-19,0.04654346338124572,17,call,5.4,0.0326,0.9757210365670004,crisis,American
SPY,2008-01-02,144.508517,142.0,2008-01-19,0.04654346338124572,17,call,4.675,0.0326,0.9826410439185393,crisis,American
SPY,2008-01-02,144.508517,143.0,2008-01-19,0.04654346338124572,17,call,4.0,0.0326,0.9895610512700783,crisis,American
SPY,2008-01-02,144.508517,144.0,2008-01-19,0.04654346338124572,17,call,3.3499999999999996,0.0326,0.9964810586216174,crisis,American
SPY,2008-01-02,144.508517,145.0,2008-01-19,0.04654346338124572,17,call,2.745,0.0326,1.0034010659731563,crisis,American
SPY,2008-01-02,144.508517,146.0,2008-01-19,0.04654346338124572,17,call,2.21,0.0326,1.0103210733246955,crisis,American
SPY,2008-01-02,144.508517,147.0,2008-01-19,0.04654346338124572,17,call,1.725,0.0326,1.0172410806762344,crisis,American
SPY,2008-01-02,144.508517,148.0,2008-01-19,0.04654346338124572,17,call,1.315,0.0326,1.0241610880277734,crisis,American
SPY,2008-01-02,144.508517,149.0,2008-01-19,0.04654346338124572,17,call,0.97,0.0326,1.0310810953793124,crisis,American
SPY,2008-01-02,144.508517,150.0,2008-01-19,0.04654346338124572,17,call,0.685,0.0326,1.0380011027308513,crisis,American
SPY,2008-01-02,144.508517,151.0,2008-01-19,0.04654346338124572,17,call,0.47,0.0326,1.0449211100823905,crisis,American
SPY,2008-01-02,144.508517,152.0,2008-01-19,0.04654346338124572,17,call,0.31000000000000005,0.0326,1.0518411174339295,crisis,American
SPY,2008-01-02,144.508517,153.0,2008-01-19,0.04654346338124572,17,call,0.20500000000000002,0.0326,1.0587611247854685,crisis,American
SPY,2008-01-02,144.508517,154.0,2008-01-19,0.04654346338124572,17,call,0.11,0.0326,1.0656811321370074,crisis,American
SPY,2008-01-02,144.508517,155.0,2008-01-19,0.04654346338124572,17,call,0.08,0.0326,1.0726011394885464,crisis,American
SPY,2008-01-02,144.508517,156.0,2008-01-19,0.04654346338124572,17,call,0.060000000000000005,0.0326,1.0795211468400854,crisis,American
SPY,2008-01-02,144.508517,131.0,2008-02-16,0.12320328542094455,45,call,15.524999999999999,0.0326,0.9065209630516102,crisis,American
SPY,2008-01-02,144.508517,133.0,2008-02-16,0.12320328542094455,45,call,13.774999999999999,0.0326,0.9203609777546883,crisis,American
SPY,2008-01-02,144.508517,134.0,2008-02-16,0.12320328542094455,45,call,12.9,0.0326,0.9272809851062273,crisis,American
SPY,2008-01-02,144.508517,135.0,2008-02-16,0.12320328542094455,45,call,12.075,0.0326,0.9342009924577662,crisis,American
SPY,2008-01-02,144.508517,136.0,2008-02-16,0.12320328542094455,45,call,11.25,0.0326,0.9411209998093053,crisis,American
SPY,2008-01-02,144.508517,137.0,2008-02-16,0.12320328542094455,45,call,10.45,0.0326,0.9480410071608443,crisis,American
SPY,2008-01-02,144.508517,138.0,2008-02-16,0.12320328542094455,45,call,9.7,0.0326,0.9549610145123832,crisis,American
SPY,2008-01-02,144.508517,139.0,2008-02-16,0.12320328542094455,45,call,8.925,0.0326,0.9618810218639223,crisis,American
SPY,2008-01-02,144.508517,140.0,2008-02-16,0.12320328542094455,45,call,8.175,0.0326,0.9688010292154613,crisis,American
SPY,2008-01-02,144.508517,141.0,2008-02-16,0.12320328542094455,45,call,7.475,0.0326,0.9757210365670004,crisis,American
SPY,2008-01-02,144.508517,142.0,2008-02-16,0.12320328542094455,45,call,6.775,0.0326,0.9826410439185393,crisis,American
SPY,2008-01-02,144.508517,143.0,2008-02-16,0.12320328542094455,45,call,6.125,0.0326,0.9895610512700783,crisis,American
SPY,2008-01-02,144.508517,144.0,2008-02-16,0.12320328542094455,45,call,5.525,0.0326,0.9964810586216174,crisis,American
SPY,2008-01-02,144.508517,145.0,2008-02-16,0.12320328542094455,45,call,4.875,0.0326,1.0034010659731563,crisis,American
SPY,2008-01-02,144.508517,146.0,2008-02-16,0.12320328542094455,45,call,4.275,0.0326,1.0103210733246955,crisis,American
SPY,2008-01-02,144.508517,147.0,2008-02-16,0.12320328542094455,45,call,3.7249999999999996,0.0326,1.0172410806762344,crisis,American
SPY,2008-01-02,144.508517,148.0,2008-02-16,0.12320328542094455,45,call,3.2249999999999996,0.0326,1.0241610880277734,crisis,American
SPY,2008-01-02,144.508517,149.0,2008-02-16,0.12320328542094455,45,call,2.745,0.0326,1.0310810953793124,crisis,American
SPY,2008-01-02,144.508517,150.0,2008-02-16,0.12320328542094455,45,call,2.2800000000000002,0.0326,1.0380011027308513,crisis,American
SPY,2008-01-02,144.508517,151.0,2008-02-16,0.12320328542094455,45,call,1.9249999999999998,0.0326,1.0449211100823905,crisis,American
SPY,2008-01-02,144.508517,152.0,2008-02-16,0.12320328542094455,45,call,1.57,0.0326,1.0518411174339295,crisis,American
SPY,2008-01-02,144.508517,153.0,2008-02-16,0.12320328542094455,45,call,1.2650000000000001,0.0326,1.0587611247854685,crisis,American
SPY,2008-01-02,144.508517,154.0,2008-02-16,0.12320328542094455,45,call,1.01,0.0326,1.0656811321370074,crisis,American
SPY,2008-01-02,144.508517,155.0,2008-02-16,0.12320328542094455,45,call,0.7849999999999999,0.0326,1.0726011394885464,crisis,American
SPY,2008-01-02,144.508517,156.0,2008-02-16,0.12320328542094455,45,call,0.585,0.0326,1.0795211468400854,crisis,American
SPY,2008-01-02,144.508517,157.0,2008-02-16,0.12320328542094455,45,call,0.44499999999999995,0.0326,1.0864411541916246,crisis,American
