ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
SPY,2023-06-05 09:59:00,2023-06-05 09:59:00,410.19268200458373,427.0,32,32,2023-07-07 00:00:00,2023-06-09 15:59:00,384,384,0.0546,6.3,34.78478653059457,28.484786530594572,0.0555,383.7994
SPY,2023-06-05 10:59:00,2023-06-05 10:59:00,410.48010811043076,427.0,32,32,2023-07-07 00:00:00,2023-06-09 15:59:00,372,372,0.0546,6.3,32.81816965992487,26.51816965992487,0.1276,371.8279
SPY,2023-06-05 11:59:00,2023-06-05 11:59:00,410.81915789873443,427.0,32,32,2023-07-07 00:00:00,2023-06-09 15:59:00,360,360,0.0546,6.3,32.26932799072315,25.969327990723148,0.0182,359.9556
SPY,2023-06-05 12:59:00,2023-06-05 12:59:00,411.4190078490577,427.0,32,32,2023-07-07 00:00:00,2023-06-09 15:59:00,348,348,0.0546,6.3,33.37002794854368,27.07002794854368,0.0143,347.9539
SPY,2023-06-05 13:59:00,2023-06-05 13:59:00,410.403390912569,427.0,32,32,2023-07-07 00:00:00,2023-06-09 15:59:00,336,336,0.0546,6.3,30.74483698346474,24.44483698346474,0.0252,335.8864
SPY,2023-06-05 14:59:00,2023-06-05 14:59:00,409.58938409031146,427.0,32,32,2023-07-07 00:00:00,2023-06-09 15:59:00,324,324,0.0546,6.3,29.51440465499945,23.21440465499945,0.029,323.8544
SPY,2023-06-05 15:59:00,2023-06-05 15:59:00,409.0626118203485,427.0,32,32,2023-07-07 00:00:00,2023-06-09 15:59:00,312,312,0.0546,6.3,29.099297795303958,22.799297795303957,0.0913,311.8083
SPY,2023-06-06 09:59:00,2023-06-06 09:59:00,409.2352849363552,428.0,31,31,2023-07-07 00:00:00,2023-06-09 15:59:00,306,306,0.0544,5.93,24.077118887439692,18.147118887439692,0.0325,305.926
SPY,2023-06-06 10:59:00,2023-06-06 10:59:00,410.6646346188569,428.0,31,31,2023-07-07 00:00:00,2023-06-09 15:59:00,294,294,0.0544,5.93,23.914352119432284,17.984352119432284,0.0126,293.9048
SPY,2023-06-06 11:59:00,2023-06-06 11:59:00,410.72219232419224,428.0,31,31,2023-07-07 00:00:00,2023-06-09 15:59:00,282,282,0.0544,5.93,22.617763973056775,16.687763973056775,0.0422,281.906
