date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2019-09-03,2018-03-05,2019-09-03,378,0.5514705882352942,0.44852941176470584,0.5171428571428571,0.4828571428571429,0.5793650793650794,0.5763157894736842,0.4236842105263158,0.4206349206349206,-5.521523976135033,0.5393968919682899,-4.057130605643923,0.5504524559560843,-5.634286358648198,0.5694093360200687,-3.9584973513620114,0.6155246782886928,0.0,1.0,0.5370370370370371,0.5
2019-09-30,2018-04-02,2019-09-30,378,0.5579710144927537,0.44202898550724634,0.5377906976744187,0.4622093023255814,0.5634920634920635,0.5605263157894737,0.43947368421052635,0.4365079365079365,-5.524501409925017,0.5291534506097539,-4.0649216649973265,0.5406187353852391,-5.642172166256247,0.553447309609955,-3.9557530902925055,0.6220692571124923,1.0,1.0,0.5476190476190477,0.5
2019-10-31,2018-05-01,2019-10-31,380,0.5595238095238095,0.44047619047619047,0.5409356725146199,0.4590643274853801,0.5605263157894737,0.56282722513089,0.43717277486911,0.43947368421052635,-5.549164395875401,0.5460148378361751,-4.054546427511335,0.5343346544245483,-5.693908716274508,0.5698554924576607,-3.9762844752673487,0.6298684352951517,1.0,1.0,0.5526315789473685,0.5
2019-11-30,2018-05-31,2019-11-29,379,0.5547619047619048,0.4452380952380952,0.55,0.45,0.5447368421052632,0.5447368421052632,0.4552631578947368,0.4552631578947368,-5.555112543420388,0.5557127825019081,-4.073799170580172,0.5306300987580149,-5.680386076810686,0.5821991986763695,-3.9645088070724923,0.6252466470761974,0.0,0.0,0.5514511873350924,0.49868073878627966
2019-12-31,2018-07-02,2019-12-31,378,0.5744186046511628,0.4255813953488372,0.5579268292682926,0.4420731707317073,0.5447368421052632,0.5476190476190477,0.45238095238095233,0.4552631578947368,-5.546369045265666,0.5637985612205855,-4.06306231020307,0.5206779978336317,-5.669750783626622,0.5887403008153782,-3.9434476632819377,0.6177963493839427,1.0,0.0,0.5687830687830688,0.5
2020-01-31,2018-08-01,2020-01-31,378,0.5763888888888888,0.42361111111111116,0.5552147239263804,0.4447852760736196,0.5476190476190477,0.55,0.44999999999999996,0.45238095238095233,-5.517001608748066,0.5547984484325378,-4.032239570255663,0.5039508566703382,-5.626456630120555,0.5852773090603323,-3.9069378226603253,0.6079128812735242,0.0,1.0,0.5687830687830688,0.5
2020-02-29,2018-08-30,2020-02-28,376,0.5434782608695652,0.4565217391304348,0.55,0.45,0.5476190476190477,0.5452127659574468,0.45478723404255317,0.45238095238095233,-5.4634843548625325,0.5520381574949526,-4.019244271813374,0.48138877100519517,-5.5898334390820885,0.586365478781418,-3.846969977383529,0.5954753187770297,0.0,0.0,0.5478723404255319,0.5
2020-03-31,2018-10-01,2020-03-31,377,0.5197044334975369,0.4802955665024631,0.5514285714285714,0.44857142857142857,0.5423280423280423,0.5423280423280423,0.4576719576719577,0.4576719576719577,-5.4225429060556385,0.5492910413973964,-3.9465351333958285,0.6561964267880575,-5.544873493351984,0.5954388020915515,-3.6880877498609435,0.6593888151575501,0.0,0.0,0.5358090185676393,0.4986737400530504
2020-04-30,2018-10-31,2020-04-30,376,0.5197044334975369,0.4802955665024631,0.5603448275862069,0.4396551724137931,0.5452127659574468,0.5476190476190477,0.45238095238095233,0.45478723404255317,-5.427964892852597,0.5639797851064998,-3.892028232247637,0.6522419189126286,-5.5395614987441135,0.5949156922680113,-3.6946307792791457,0.6673760283984849,1.0,1.0,0.5398936170212766,0.5
2020-05-31,2018-12-03,2020-05-29,374,0.5216346153846154,0.4783653846153846,0.5898203592814371,0.4101796407185629,0.550531914893617,0.553475935828877,0.446524064171123,0.44946808510638303,-5.446098767068366,0.5618837557921604,-3.916058948457852,0.6607311232141317,-5.570274909343423,0.584129826792428,-3.8043255274820944,0.7133990365068803,0.0,0.0,0.553475935828877,0.5
2020-06-30,2018-12-31,2020-06-30,378,0.5347222222222222,0.4652777777777778,0.6165644171779141,0.3834355828220859,0.55,0.5476190476190477,0.45238095238095233,0.44999999999999996,-5.434223207587103,0.5514610696124359,-3.9309231936083524,0.645433344394094,-5.58873798911956,0.5910044460587033,-3.821272161322729,0.7326201440172849,1.0,0.0,0.5714285714285714,0.5
2020-07-31,2019-02-01,2020-07-31,378,0.5257009345794392,0.4742990654205608,0.6189024390243902,0.38109756097560976,0.5345744680851063,0.5342105263157895,0.46578947368421053,0.46542553191489366,-5.4397189382105084,0.5574919694848522,-3.936574324651474,0.665746037345742,-5.625941464949254,0.5958892937089145,-3.8254338552968132,0.7070072809622192,1.0,1.0,0.5676392572944297,0.4986737400530504
2020-08-31,2019-03-01,2020-08-31,380,0.5325581395348837,0.46744186046511627,0.6090909090909091,0.39090909090909093,0.5423280423280423,0.5418848167539267,0.45811518324607325,0.4576719576719577,-5.329491184838995,0.5365274443427882,-3.8847265851974093,0.6431887280180765,-5.631567582961837,0.615671282678725,-3.8058937129647497,0.6969067490675136,1.0,1.0,0.5672823218997362,0.49868073878627966
