date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
2014-01-02,2012-07-03,2014-01-02,379,0.1389261614330428,0.2411477418709781,3.324538258575198,-0.048264713429480556,0.0730623324495465,-0.04457179922517385
