date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2008-08-01,2007-02-02,2008-08-01,378,0.4601990049751244,0.5398009950248757,0.6039325842696629,0.3960674157303371,0.007743105553471627,0.007306829309047986,0.009468732036934543,0.008504072349543411,0.0,0.5291005291005291
2008-08-31,2007-03-01,2008-08-29,380,0.47073170731707314,0.5292682926829269,0.6164772727272727,0.3835227272727273,0.008031245351342645,0.007438310760601771,0.009829854499131334,0.008244503974211104,0.0,0.5368421052631579
2008-09-30,2007-04-02,2008-09-30,379,0.47044334975369456,0.5295566502463054,0.6073446327683616,0.3926553672316384,0.0087603597134201,0.00864188577058507,0.011226673049854459,0.011432101037005139,1.0,0.5356200527704486
2008-10-31,2007-05-01,2008-10-31,382,0.44416243654822335,0.5558375634517767,0.5887096774193548,0.4112903225806452,0.0105042835382936,0.013517696768936932,0.013480460124196207,0.01492878408515442,1.0,0.5157068062827225
2008-11-30,2007-05-31,2008-11-28,380,0.4326424870466321,0.5673575129533679,0.5824468085106382,0.4175531914893617,0.012049677584871155,0.01532459034296558,0.01528448839235076,0.016510194336523582,1.0,0.5078947368421053
2008-12-31,2007-07-02,2008-12-31,380,0.4274611398963731,0.572538860103627,0.5877659574468085,0.4122340425531915,0.013080993414322898,0.01580296258179224,0.01622354365038321,0.01739562828400605,1.0,0.5078947368421053
2009-01-31,2007-08-01,2009-01-30,379,0.422279792746114,0.5777202072538861,0.5909090909090908,0.4090909090909091,0.013564329630719671,0.016042905384043862,0.016950630516760753,0.017644641861536258,0.0,0.5065963060686016
2009-02-28,2007-08-29,2009-02-27,378,0.42063492063492064,0.5793650793650793,0.5710526315789474,0.42894736842105263,0.013859949862520794,0.016262703769596983,0.017206561298541256,0.017792023561335944,0.0,0.4973544973544973
2009-03-31,2007-10-01,2009-03-31,378,0.4175531914893617,0.5824468085106382,0.5732984293193717,0.42670157068062825,0.014862297018979249,0.017152938350896926,0.018114391945772725,0.017881743111858826,1.0,0.4973544973544973
2009-04-30,2007-10-31,2009-04-30,377,0.4348958333333333,0.5651041666666667,0.5779569892473118,0.4220430107526882,0.01535227264159748,0.017055607081090753,0.018776483427803484,0.017919784613922338,0.0,0.506631299734748
2009-05-31,2007-12-03,2009-05-29,375,0.4365079365079365,0.5634920634920635,0.5748663101604279,0.42513368983957217,0.015743538546749817,0.017103689014315242,0.018552248120184994,0.017993131269190932,1.0,0.504
2009-06-30,2007-12-31,2009-06-30,378,0.4342105263157895,0.5657894736842105,0.5687830687830688,0.4312169312169312,0.01584626730555196,0.017112063583186746,0.018350405814154168,0.01799699484600816,0.0,0.5
2009-07-31,2008-02-01,2009-07-31,378,0.44072164948453607,0.5592783505154639,0.5864864864864865,0.4135135135135135,0.015581506525666925,0.01707906175110724,0.018232130582067543,0.018306261520370327,1.0,0.5132275132275133
