date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0
2008-08-01,2007-02-02,2008-08-01,378,-0.09120879458668203,5.700432828125193,0.05232168512208843,0.8445486161527782,-0.7055483053651367,0.04122764010305451
2008-08-31,2007-03-01,2008-08-29,380,-0.060798541378026885,4.805697945513587,0.06509600483169942,0.6999415448569456,-0.6352637578178019,0.024259483639731072
2008-09-30,2007-04-02,2008-09-30,379,-0.13134681162909329,6.676999792545373,0.07736580900631958,1.582891863347099,-0.6450669174097725,0.12846039983257737
2008-10-31,2007-05-01,2008-10-31,382,-0.28006387176696235,10.65622273807989,0.2890558269123308,3.9999999999983564,-0.8449308228522353,0.5053844292864922
2008-11-30,2007-05-31,2008-11-28,380,-0.35320555785090446,16.673270355506954,0.23846857312396674,3.442807011177584,-0.6389757734296015,0.3149616961237413
2008-12-31,2007-07-02,2008-12-31,380,-0.33766072442539447,10.125135117862948,0.2568568969824357,3.361608307612568,-0.6931121164424309,0.2214061899714305
2009-01-31,2007-08-01,2009-01-30,379,-0.37594983540657856,5.886509023552352,0.24111347474080708,2.2920215748408554,-0.6833164437120983,0.14949796069516536
2009-02-28,2007-08-29,2009-02-27,378,-0.4423840483792863,19.999999999253266,0.12849754360132568,2.4742386649883445,-0.5993299283208792,0.23060616350137172
2009-03-31,2007-10-01,2009-03-31,378,-0.43174842008581277,5.7831296265570575,0.27177796561918466,2.5494525790834843,-0.5715084675816632,0.16501915112512489
2009-04-30,2007-10-31,2009-04-30,377,-0.3744184202722414,14.065758240136242,0.14162338941793537,2.1412080838856977,-0.6868376216611555,0.15501558990647238
2009-05-31,2007-12-03,2009-05-29,375,-0.3193272532925623,19.999999999635673,0.06558859131481985,1.8943024334482554,-0.6186153055971868,0.08555939368965626
2009-06-30,2007-12-31,2009-06-30,378,-0.3155214520838783,16.43927601989878,0.07946575289483127,2.446968467345133,-0.6282707830051,0.06337759256660512
2009-07-31,2008-02-01,2009-07-31,378,-0.22126650741402956,19.9999999998616,0.0662966512940409,2.4672905378377985,-0.5024932793196271,0.06651488286639982
