ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
AAPL,2022-11-11 09:59:00,2022-11-11 09:59:00,137.5108679970443,147.0,28,28,2022-12-09 00:00:00,2022-11-11 15:59:00,360,360,0.0428,5.35,4.172534614126176e-05,-5.349958274653859,0.0,360.0
AAPL,2022-11-11 10:59:00,2022-11-11 10:59:00,140.0400317201748,147.0,28,28,2022-12-09 00:00:00,2022-11-11 15:59:00,300,300,0.0428,5.35,0.001922109928603651,-5.348077890071396,0.0021,299.9396
AAPL,2022-11-11 11:59:00,2022-11-11 11:59:00,139.34510262241744,147.0,28,28,2022-12-09 00:00:00,2022-11-11 15:59:00,240,240,0.0428,5.35,0.0006618449745511499,-5.349338155025449,0.0005,239.998
AAPL,2022-11-11 12:59:00,2022-11-11 12:59:00,140.16776630671492,147.0,28,28,2022-12-09 00:00:00,2022-11-11 15:59:00,180,180,0.0428,5.35,0.026077855189961138,-5.323922144810038,0.0137,179.3825
AAPL,2022-11-11 13:59:00,2022-11-11 13:59:00,141.4487995510025,147.0,28,28,2022-12-09 00:00:00,2022-11-11 15:59:00,120,120,0.0428,5.35,0.014393869393532679,-5.335606130606467,0.0103,119.7468
AAPL,2022-11-11 14:59:00,2022-11-11 14:59:00,141.8033552131236,147.0,28,28,2022-12-09 00:00:00,2022-11-11 15:59:00,60,60,0.0428,5.35,0.00038895956939582625,-5.349611040430604,0.0002,59.9998
