date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0
2018-10-01,2017-04-03,2018-10-01,378,0.32112713357878214,12.082452801528623,0.13917164224918452,3.205744139428516,-0.47275337136044426,0.03664029702129081
2018-10-31,2017-05-01,2018-10-31,381,0.2937341490088637,19.999999999999996,0.04585644346889043,3.9999999999999964,-0.4569767889321284,0.33117582952492086
2018-11-30,2017-05-31,2018-11-30,381,0.11418621079817849,19.99999999945204,0.09639755591651578,2.706719350207211,-0.43955878194255643,0.16294485554107377
2018-12-31,2017-07-03,2018-12-31,377,0.07580395241847175,19.999999999999996,0.20815935199688684,3.9999999999766946,-0.5863621557101604,0.34386266292013473
2019-01-31,2017-08-01,2019-01-31,378,0.08994102876989363,19.999999999986688,0.020665839721029273,3.999999999999928,-0.39186876269885096,0.2699144037244033
2019-02-28,2017-08-29,2019-02-28,377,0.06190275038059058,19.999999999999996,0.06259646902013546,3.527835239144035,-0.45214538236959784,0.0588930478563649
2019-03-31,2017-10-02,2019-03-29,375,0.15576893669898945,19.999999999999996,0.05769617399330657,3.999999999999996,-0.1969334335518838,0.1443098803898049
2019-04-30,2017-10-31,2019-04-30,375,0.13985378454532554,19.999999999999996,0.018551779056445953,3.9999999999999996,-0.34048865097279346,0.1978995313807202
2019-05-31,2017-12-01,2019-05-31,375,0.027947594279138555,19.999999999999996,0.09573887097509368,3.211876327407067,-0.513165368766552,0.13050801352673014
2019-06-30,2018-01-02,2019-06-28,375,0.1207106709044247,19.999999999999996,0.10584228661044144,3.9999999999844342,-0.5260766572851607,0.0945004430455084
2019-07-31,2018-02-01,2019-07-31,376,0.17689548687403686,19.999999999999996,0.021645857285971966,3.999999999999979,-0.4003526256439339,0.1762662828059519
2019-08-31,2018-03-01,2019-08-30,379,0.12060112010483834,19.127260943157438,0.10608787103233383,2.23252743648351,-0.6064977676715926,0.10160620405984538
2019-09-30,2018-04-02,2019-09-30,378,0.20773796769561148,14.952162903466142,0.15259174801811676,3.9999999991937765,-0.5694394832916143,0.05495541680967767
