date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u,ai_loss,ai_adam
2014-01-02,2012-07-03,2014-01-02,379,0.5277338228936534,0.47226617710634655,0.5446963200697497,0.45530367993025034,0.0028761282374389035,0.0065510666118321,0.003054469549794636,0.008372417055647478,0.0,0.5620052770448549,0.11993565722798337,1.0
2014-01-31,2012-08-01,2014-01-31,379,0.5768585549346879,0.42314144506531215,0.5695825286380318,0.4304174713619682,0.007038114777837713,0.0038817539541686295,0.005489817087545739,0.004357976038597993,0.0,0.5672823218997362,0.1347067375077504,1.0
2014-02-28,2012-08-29,2014-02-28,378,0.46610475232955545,0.5338952476704446,0.5641240046201942,0.4358759953798058,0.007169851075935144,0.010389635769210096,0.0018560842936147406,0.011426774782885202,1.0,0.5714285714285714,1.4402198143518417,1.0
2014-03-31,2012-10-01,2014-03-31,377,0.48251782205947846,0.5174821779405215,0.650720964128104,0.34927903587189596,0.008207228387968843,0.008399239091052644,0.0030457498573599777,0.005155783143211439,1.0,0.5755968169761273,0.8219322671187871,1.0
2014-04-30,2012-10-31,2014-04-30,377,0.5453188885253727,0.4546811114746273,0.6749540588791314,0.3250459411208686,0.009693822384106477,0.005840358751088535,0.00403219695140859,0.003658577708457608,1.0,0.5851063829787234,0.8157276686459524,1.0
2014-05-31,2012-12-03,2014-05-30,376,0.46210295053316763,0.5378970494668324,0.6869499427104846,0.3130500572895154,0.00928359755262551,0.004013928222903113,0.004124124610799185,0.0021346190650354245,1.0,0.584,0.6861616563461335,1.0
2014-06-30,2012-12-31,2014-06-30,378,0.431166828811379,0.568833171188621,0.7891342418079818,0.21086575819201825,0.008619258415009831,0.0021901646231217565,0.003789121185617414,0.00150495595716767,0.0,0.5888594164456233,0.8230628165864985,1.0
2014-07-31,2013-02-01,2014-07-31,378,0.39661095044556793,0.6033890495544321,0.7128002150148105,0.28719978498518944,0.008582365247718705,0.002923745278866749,0.004650424870260715,0.0020996970979434565,0.0,0.583554376657825,0.5860904335583005,1.0
2014-08-31,2013-03-01,2014-08-29,380,0.4569487047518711,0.5430512952481289,0.7446811576607231,0.25531884233927693,0.009613506727258917,0.002739225055834613,0.004054228253975051,0.0017820646812919307,1.0,0.5910290237467019,1.023500108551347,1.0
2014-09-30,2013-04-01,2014-09-30,381,0.43015756262724975,0.5698424373727502,0.6594666867264509,0.34053331327354913,0.008465297864858747,0.006797036384042965,0.0026052508774282745,0.004501948796814078,0.0,0.5763157894736842,0.8140173891356761,1.0
2014-10-31,2013-05-01,2014-10-31,382,0.42926906691884326,0.5707309330811567,0.6308564096350193,0.36914359036498073,0.01042516134614216,0.007097380940363927,0.0020829179096578613,0.005881639335282302,1.0,0.5721784776902887,1.2313316567306785,1.0
2014-11-30,2013-05-31,2014-11-28,380,0.5755552053289329,0.4244447946710671,0.6214952007420165,0.3785047992579836,0.011305275877085018,0.007018305952033599,0.0028990016431398,0.005409724038821738,0.0,0.575197889182058,1.7777907978943657,1.0
2014-12-31,2013-07-01,2014-12-31,381,0.592693144569357,0.40730685543064304,0.6454050351649847,0.35459496483501535,0.0084778689366921,0.007694243739421337,0.0028613313888596224,0.00599838348872127,0.0,0.5763157894736842,1.0075856348164243,1.0
