date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0
2018-10-01,2017-04-03,2018-10-01,378,0.21429412406053155,2.9691748696932817e-06,0.20820003745184326,0.7275180228494814,0.004361224553227334
