date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2008-08-01,2007-02-02,2008-08-01,378,0.43351063829787234,0.5664893617021276,0.5605263157894738,0.4394736842105263,0.4947089947089947,0.5,0.5,0.5052910052910053,-5.211322745547282,0.608730182809449,-3.558172076772355,0.7642619441838968,-5.119935715871327,0.5644919079477793,-3.550048812482222,0.4752503871261546,0.0,0.0,0.4960212201591512,0.4986737400530504
2008-08-31,2007-03-01,2008-08-29,380,0.4274193548387097,0.5725806451612903,0.5489690721649485,0.45103092783505155,0.5,0.5,0.5,0.5,-5.141255371731115,0.6062740387728097,-3.511623014286799,0.7498902180560209,-5.093478777723049,0.5759149029460532,-3.5568147667868892,0.4713393652559871,0.0,1.0,0.48812664907651715,0.49868073878627966
2008-09-30,2007-04-02,2008-09-30,379,0.421195652173913,0.5788043478260869,0.5461538461538462,0.45384615384615384,0.5105820105820106,0.5078947368421053,0.4921052631578947,0.4894179894179894,-5.029967004656288,0.592976328565959,-3.4231913632669917,0.731963810655447,-5.011303300503406,0.5617413189832576,-3.501530785307642,0.5153387989267779,1.0,1.0,0.48677248677248675,0.5
2008-10-31,2007-05-01,2008-10-31,382,0.4157608695652174,0.5842391304347826,0.5429292929292929,0.45707070707070707,0.49476439790575916,0.49476439790575916,0.5052356020942408,0.5052356020942408,-4.956830599126458,0.5800278709020035,-3.3603452168845647,0.6424219220185039,-4.926627233125558,0.5368316733615744,-3.4281647204680388,0.5696938463438677,1.0,0.0,0.48293963254593175,0.49868766404199477
2008-11-30,2007-05-31,2008-11-28,380,0.39488636363636365,0.6051136363636364,0.5220588235294117,0.47794117647058826,0.5211640211640212,0.5209424083769634,0.4790575916230366,0.47883597883597884,-4.92844411349541,0.5824100028931077,-3.278069057922549,0.6197545569971729,-4.868006938294466,0.5440589677256301,-3.3239074888966855,0.5663006385931239,0.0,1.0,0.46174142480211083,0.49868073878627966
2008-12-31,2007-07-02,2008-12-31,380,0.4106145251396648,0.5893854748603352,0.5248756218905473,0.47512437810945274,0.5026315789473684,0.5026315789473684,0.49736842105263157,0.49736842105263157,-4.917886340687761,0.5943648056660836,-3.2411956497623162,0.6038872419477386,-4.798371609658473,0.5570856406950936,-3.2596939210425298,0.5366165236339296,1.0,0.0,0.47229551451187335,0.49868073878627966
2009-01-31,2007-08-01,2009-01-30,379,0.4096045197740113,0.5903954802259888,0.5222772277227723,0.4777227722772277,0.5,0.49736842105263157,0.5026315789473684,0.5,-4.834367052244059,0.5603340208122031,-3.200203740767093,0.5448708280659149,-4.775936308442951,0.5538056612534143,-3.230211774736321,0.5267727553887488,1.0,1.0,0.46825396825396826,0.5
2009-02-28,2007-08-29,2009-02-27,378,0.4096045197740113,0.5903954802259888,0.5199004975124378,0.48009950248756217,0.5186170212765957,0.5236842105263158,0.47631578947368425,0.4813829787234043,-4.755335016975014,0.5539866473689923,-3.151538248157973,0.5207333556181705,-4.790412141356186,0.5630623494532124,-3.2289905302935638,0.5242272384623474,1.0,1.0,0.46949602122015915,0.4986737400530504
2009-03-31,2007-10-01,2009-03-31,378,0.3866279069767442,0.6133720930232558,0.5121359223300971,0.4878640776699029,0.5026595744680851,0.5026315789473684,0.49736842105263157,0.49734042553191493,-4.721269026241896,0.558208395209547,-3.0976987108285496,0.5001613570234065,-4.731584350958348,0.558141703120408,-3.2064156831817554,0.5088437001112619,1.0,1.0,0.4562334217506631,0.4986737400530504
2009-04-30,2007-10-31,2009-04-30,377,0.4109195402298851,0.5890804597701149,0.5049261083743842,0.49507389162561577,0.47883597883597884,0.47606382978723405,0.523936170212766,0.5211640211640212,-4.674814294111756,0.5441634393855335,-3.098305297070072,0.4904495937167926,-4.703655447925245,0.5514508885662479,-3.222988826798925,0.49314694825831074,1.0,0.0,0.4627659574468085,0.5
2009-05-31,2007-12-03,2009-05-29,375,0.4142857142857143,0.5857142857142856,0.5125,0.4875,0.4601063829787234,0.4572192513368984,0.5427807486631016,0.5398936170212766,-4.7252599750732545,0.5708929356899672,-3.108345652225156,0.4977867481766214,-4.6897612209595545,0.5474696281515502,-3.226502040005429,0.4940447388362376,1.0,0.0,0.4679144385026738,0.5
2009-06-30,2007-12-31,2009-06-30,378,0.40173410404624277,0.5982658959537572,0.5097560975609756,0.4902439024390244,0.46296296296296297,0.46296296296296297,0.537037037037037,0.537037037037037,-4.712728113307832,0.5580412124642219,-3.1213242990681067,0.5019458522082222,-4.674115621624858,0.5369683347010619,-3.219532327539657,0.4936569747772083,1.0,0.0,0.4588859416445623,0.4986737400530504
2009-07-31,2008-02-01,2009-07-31,378,0.41292134831460675,0.5870786516853932,0.5225,0.4775,0.46825396825396826,0.47354497354497355,0.5264550264550265,0.5317460317460317,-4.6690348417581,0.526436983615796,-3.134067027885117,0.5066814724917419,-4.69282786288411,0.5441994221165575,-3.2212284875067447,0.49957037103927604,0.0,0.0,0.46949602122015915,0.4986737400530504
