ticker,date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
AAPL,2013-01-02,2012-07-03,2013-01-02,127,-0.1337198412143494,5.630183128615254e-06,0.038381565516063795,0.9529500893571471,0.022902838241270887,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-31,2012-08-01,2013-01-31,127,-0.28070505022773,6.4424300773286565e-06,0.03264628353713721,0.9673524912308732,0.03352427551270087,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-28,2012-08-29,2013-02-28,126,-0.8530962245973518,4.611795435558389e-06,9.348885176270456e-07,0.9943022183939998,0.025752959800531675,2.0,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-03-31,2012-10-01,2013-03-28,124,-0.8530962245973518,7.757167437364326e-06,5.1193402071485076e-09,0.9864370637521535,0.02375657854174312,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-04-30,2012-10-31,2013-04-30,124,-0.41552609127155365,9.220222932941553e-06,2.8539295779403646e-09,0.982840473488489,0.023227749730448832,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-05-31,2012-12-03,2013-05-31,124,-0.41552609127155365,4.6832125163022484e-07,3.043552951523862e-09,0.9953978314245916,0.018035275191053735,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-06-30,2012-12-31,2013-06-28,125,-0.4716481685846023,7.222119203146793e-11,1.3580127125268962e-08,0.9937345963877489,0.014133721775290684,4.032,-0.09422365307969538,0.05326056686794408,-0.08862908134010206
AAPL,2013-07-31,2013-02-01,2013-07-31,125,-0.034078035258804165,3.0725735220176024e-12,1.8285558050437794e-07,0.9992437533361026,0.015510976927060202,4.032,-0.003238275553128389,0.07541218800776317,-0.0003946985890788124
AAPL,2013-08-31,2013-03-01,2013-08-30,128,0.403492098066994,4.6203370046697284e-14,1.8285558050437794e-07,0.999094976235477,0.015169613429619514,3.9375,-0.003238275553128389,0.07541218800776317,-0.0003946985890788124
AAPL,2013-09-30,2013-04-01,2013-09-30,128,0.1824689526726202,3.430866749917932e-08,1.6981373440611193e-07,0.9999983055726294,0.017150609656233665,3.9375,-0.05627229703053649,0.0004107555672266237,-0.05471821681389433
AAPL,2013-10-31,2013-05-01,2013-10-31,129,0.1824689526726202,6.051025930951956e-07,1.1593450899349561e-07,0.9984778367573043,0.01631728613563347,3.906976744186047,-0.0029478275061323167,0.07500143244053654,-0.00013521093024426722
AAPL,2013-11-30,2013-05-31,2013-11-29,128,0.6200390859984184,1.6494216478123132e-06,1.3581340561791582e-08,0.993225567089188,0.01537877537692205,5.90625,0.014202807499162251,0.060786842962278355,0.01617982604943813
AAPL,2013-12-31,2013-07-01,2013-12-31,128,0.6200390859984184,1.822892836806594e-06,5.1193402071485076e-09,0.99021169210242,0.01408181419370185,5.90625,0.014202807499162251,0.060786842962278355,0.01617982604943813
AAPL,2014-01-31,2013-08-01,2014-01-31,127,0.4898790723043764,3.825303893910386e-06,4.655657561467501e-09,0.9877174660988772,0.017416533211782603,3.968503937007874,-0.0696424371079365,0.019318988995513774,-0.06709865701933893
AAPL,2014-02-28,2013-08-29,2014-02-28,126,0.3597190586103345,5.067517825914947e-06,2.7678840898355966e-09,0.9803001801754849,0.016025697600628424,4.0,-0.0696424371079365,0.019318988995513774,-0.06709865701933893
AAPL,2014-03-31,2013-10-01,2014-03-31,125,0.2856811222293413,4.1010398922173856e-06,2.952054105000209e-09,0.9799150322757861,0.014229598305201468,2.016,-0.08330302523233257,0.0,-0.07992770014906103
AAPL,2014-04-30,2013-10-31,2014-04-30,125,0.2856811222293413,5.213443478415538e-06,3.043552951523862e-09,0.9800120505833889,0.016071280341873655,4.032,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-05-31,2013-12-02,2014-05-30,125,0.2856811222293413,4.311304703773186e-06,3.043552951523862e-09,0.9802911519252343,0.014801182793193294,4.032,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-06-30,2013-12-31,2014-06-30,126,0.2856811222293413,2.250698412934714e-06,3.043552951523862e-09,0.9856105093411439,0.012834492483552439,4.0,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-07-31,2014-02-03,2014-07-31,126,0.7232512555551395,2.840620583879589e-06,2.8539295779403646e-09,0.9824999139465104,0.012668290458362203,2.0,0.07879469064535805,0.0,0.08198215820629984
AAPL,2014-08-31,2014-03-03,2014-08-29,128,0.6671291782420907,2.5775679272925913e-06,2.853674591151374e-09,0.9806692293081101,0.011544530508707542,3.9375,0.05839574288981231,0.02884846857403299,0.06057568521602197
AAPL,2014-09-30,2014-03-31,2014-09-30,129,0.611007100929042,3.125736818325292e-06,2.853674591151374e-09,0.9806692293081101,0.012749071177173343,5.86046511627907,-0.0010692663196712655,0.0691967755724263,0.0013257085308191474
AAPL,2014-10-31,2014-05-01,2014-10-31,129,0.5548850236159932,2.276169039676068e-06,5.020034511089498e-07,0.9861630667958745,0.012585933738509789,3.906976744186047,-0.04100124480218592,0.0030016772100591935,-0.040167740782559136
AAPL,2014-11-30,2014-06-02,2014-11-28,127,0.5548850236159932,2.8080598050011723e-06,3.043552951523862e-09,0.9800970267199901,0.011840020496250502,3.968503937007874,-0.04100124480218592,0.0030016772100591935,-0.040167740782559136
AAPL,2014-12-31,2014-07-01,2014-12-31,128,0.42472500992195134,3.833226924674148e-06,2.7678840898355966e-09,0.9803001801754849,0.0138560190267173,1.96875,-0.043123751112351894,0.0,-0.042207145198437934
