date,ticker,mu,omega,alpha,beta,lam,kappa,sigma0,mu_j,sigma_j
2013-01-02,AAPL,-0.1337198412143494,5.630183128615254e-06,0.038381565516063795,0.9529500893571471,3.968503937007874,0.006206051814595659,0.022902838241270887,0.0015527939977642014,0.09627127903765689
2013-01-02,MSFT,-0.1713699371350532,1.611420449143966e-05,6.783568339397088e-06,0.8947236462806384,0.0,0.0,0.012372293248022808,0.0,0.0
2013-01-02,SPY,0.13359043387429814,1.0867820766744958e-05,0.0764856351544602,0.7577782531973861,1.984251968503937,-0.022788716724814417,0.0091031198001769,-0.023052393129001203,0.0
2013-01-31,AAPL,-0.28070505022773,6.4424300773286565e-06,0.03264628353713721,0.9673524912308732,3.968503937007874,-0.02075864277204853,0.03352427551270087,-0.03112884642153224,0.14249009815922664
2013-01-31,MSFT,-0.1713699371350532,1.400901638153351e-05,3.043552951523862e-09,0.8985181107338233,0.0,0.0,0.011749233744609731,0.0,0.0
2013-01-31,SPY,0.13359043387429814,1.2376582754053902e-05,0.1070609024160413,0.6562839852787306,3.968503937007874,-0.0009220171159800561,0.006379264816180182,-0.0013916310490977857,0.030632943504736262
2013-02-28,AAPL,-0.8530962245973518,4.611795435558389e-06,9.348885176270456e-07,0.9943022183939998,2.0,-0.12355783522488362,0.025752959800531675,-0.1318845610818582,0.0
2013-02-28,MSFT,-0.1713699371350532,1.400901638153351e-05,3.043552951523862e-09,0.8986070701880439,0.0,0.0,0.011754387135743921,0.0,0.0
2013-02-28,SPY,0.13359043387429814,1.809808623111033e-05,0.10996250178814018,0.5847612338043423,2.0,-0.022788716724814417,0.008909763521338864,-0.023052393129001203,0.0
2013-03-31,AAPL,-0.8530962245973518,7.757167437364326e-06,5.1193402071485076e-09,0.9864370637521535,4.064516129032258,-0.02075864277204853,0.02375657854174312,-0.03112884642153224,0.14249009815922664
2013-03-31,MSFT,0.266200196190745,5.711508186485463e-06,0.049518557377056,0.9047087910380446,2.032258064516129,-0.02915267481102357,0.008819612146936303,-0.02958605766832445,0.0
2013-03-31,SPY,0.13359043387429814,1.0759684143331528e-05,0.35857366107151695,0.505129440152429,2.032258064516129,-0.022788716724814417,0.006196104358736353,-0.023052393129001203,0.0
2013-04-30,AAPL,-0.41552609127155365,9.220222932941553e-06,2.8539295779403646e-09,0.982840473488489,4.064516129032258,-0.02075864277204853,0.023227749730448832,-0.03112884642153224,0.14249009815922664
2013-04-30,MSFT,0.266200196190745,1.3632860880314947e-05,0.15646689649069712,0.7696810765772938,2.032258064516129,0.035676839120405424,0.019048115411092772,0.03505516382562801,0.0
2013-04-30,SPY,0.13359043387429814,9.638892340605189e-06,0.3314804156040013,0.5552803382548847,4.064516129032258,-0.02286110658184326,0.006660388257557467,-0.023126479361258223,0.00010477375444300097
2013-05-31,AAPL,-0.41552609127155365,4.6832125163022484e-07,3.043552951523862e-09,0.9953978314245916,2.032258064516129,-0.12355783522488362,0.018035275191053735,-0.1318845610818582,0.0
2013-05-31,MSFT,0.7037703295165432,1.7379043598672223e-05,0.16258864085761263,0.7279844229995294,2.032258064516129,0.035676839120405424,0.011253968915041072,0.03505516382562801,0.0
2013-05-31,SPY,0.13359043387429814,1.409480372888256e-05,0.32926924135093955,0.44518484977963885,2.032258064516129,-0.02293350180216247,0.0063159247879968055,-0.023200565593515243,0.0
2013-06-30,AAPL,-0.4716481685846023,7.222119203146793e-11,1.3580127125268962e-08,0.9937345963877489,4.032,-0.08862908134010206,0.014133721775290684,-0.09422365307969538,0.05326056686794408
2013-06-30,MSFT,0.5736103158225012,1.981577411497801e-05,0.16881577271463052,0.7158345929255092,2.016,0.035676839120405424,0.013202065644240852,0.03505516382562801,0.0
2013-06-30,SPY,0.13359043387429814,1.54221717740156e-05,0.3517071387214296,0.41409986122428544,2.016,-0.02293350180216247,0.007907217704427453,-0.023200565593515243,0.0
2013-07-31,AAPL,-0.034078035258804165,3.0725735220176024e-12,1.8285558050437794e-07,0.9992437533361026,4.032,-0.0003946985890788124,0.015510976927060202,-0.003238275553128389,0.07541218800776317
2013-07-31,MSFT,1.0111804491482994,9.456243110215993e-05,0.7108195303708705,0.28917729209084564,2.016,-0.11399534226535357,0.013288555531895448,-0.1210330713540273,0.0
2013-07-31,SPY,0.13359043387429814,1.2881680678102967e-05,0.2570521452426162,0.5251254330375931,2.016,-0.02293350180216247,0.005493102518551407,-0.023200565593515243,0.0
2013-08-31,AAPL,0.403492098066994,4.6203370046697284e-14,1.8285558050437794e-07,0.999094976235477,3.9375,-0.0003946985890788124,0.015169613429619514,-0.003238275553128389,0.07541218800776317
2013-08-31,MSFT,1.0111804491482994,0.0001315333278131566,0.8488186509264742,0.15117608519955658,1.96875,-0.11399534226535357,0.017689073044664067,-0.1210330713540273,0.0
2013-08-31,SPY,0.13359043387429814,1.1891290002889773e-05,0.12885187129408904,0.6535799183636841,1.96875,-0.02293350180216247,0.00729401150626605,-0.023200565593515243,0.0
2013-09-30,AAPL,0.1824689526726202,3.430866749917932e-08,1.6981373440611193e-07,0.9999983055726294,3.9375,-0.05471821681389433,0.017150609656233665,-0.05627229703053649,0.0004107555672266237
2013-09-30,MSFT,0.4387892747786775,0.0003095042114840843,4.663853703146213e-05,0.17752256063290336,3.9375,-0.01606630030170264,0.01939886514976671,-0.025351689406654776,0.13531390801657445
2013-09-30,SPY,0.13359043387429814,1.2376582754053924e-05,0.1051641201329869,0.669670048158651,1.96875,-0.02293350180216247,0.006715444690554874,-0.023200565593515243,0.0
2013-10-31,AAPL,0.1824689526726202,6.051025930951956e-07,1.1593450899349561e-07,0.9984778367573043,3.906976744186047,-0.00013521093024426722,0.01631728613563347,-0.0029478275061323167,0.07500143244053654
2013-10-31,MSFT,0.29180406576529694,0.0002703549000887729,2.7325265460201826e-09,0.22617352973500982,5.86046511627907,0.008164478771085726,0.01869155065386542,0.0023987370439007747,0.1070756057929259
2013-10-31,SPY,0.13359043387429814,1.0867820766744979e-05,0.1322564846685229,0.6590516660235618,0.0,0.0,0.006354446883616917,0.0,0.0
2013-11-30,AAPL,0.6200390859984184,1.6494216478123132e-06,1.3581340561791582e-08,0.993225567089188,5.90625,0.01617982604943813,0.01537877537692205,0.014202807499162251,0.060786842962278355
2013-11-30,MSFT,0.20094093406496502,0.0002602585695567456,2.9143439339972668e-09,0.2522561595774978,5.90625,0.008164478771085726,0.018656324936482428,0.0023987370439007747,0.1070756057929259
2013-11-30,SPY,0.13359043387429814,9.932440314666507e-06,0.16366653086213506,0.6351949595663142,0.0,0.0,0.005607415767945401,0.0,0.0
2013-12-31,AAPL,0.6200390859984184,1.822892836806594e-06,5.1193402071485076e-09,0.99021169210242,5.90625,0.01617982604943813,0.01408181419370185,0.014202807499162251,0.060786842962278355
2013-12-31,MSFT,0.20094093406496502,0.0002500536850790113,3.043552951523862e-09,0.2560724981133146,5.90625,0.008164478771085726,0.018333750739724205,0.0023987370439007747,0.1070756057929259
2013-12-31,SPY,0.13359043387429814,9.63889234060524e-06,0.008073926616700065,0.7385726927544497,1.96875,0.02196228205511419,0.006112142662756283,0.02172458508786068,0.0
2014-01-31,AAPL,0.4898790723043764,3.825303893910386e-06,4.655657561467501e-09,0.9877174660988772,3.968503937007874,-0.06709865701933893,0.017416533211782603,-0.0696424371079365,0.019318988995513774
2014-01-31,MSFT,0.20094093406496502,0.00016761599769354464,0.2331615355632447,0.12496577162206658,5.952755905511811,0.02971178614367176,0.014135315965530443,0.027217535789235175,0.0642091584994208
2014-01-31,SPY,0.13359043387429814,1.1311344946019925e-05,2.477115807802355e-07,0.7483684073613132,3.968503937007874,0.0007884746760520311,0.006704633334080062,0.00033045519951491187,0.03025586864327018
2014-02-28,AAPL,0.3597190586103345,5.067517825914947e-06,2.7678840898355966e-09,0.9803001801754849,4.0,-0.06709865701933893,0.016025697600628424,-0.0696424371079365,0.019318988995513774
2014-02-28,MSFT,0.20094093406496502,0.00012924058082765475,0.11401509196221138,0.23544044553355847,4.0,0.008425576950613634,0.013412991791357756,0.005661457413493887,0.07387587549911592
2014-02-28,SPY,0.13359043387429814,1.0977044181291555e-05,0.1393855948354125,0.6392231788063808,2.0,-0.02084338490834381,0.006010239015885598,-0.021063674688830858,0.0
2014-03-31,AAPL,0.2856811222293413,4.1010398922173856e-06,2.952054105000209e-09,0.9799150322757861,2.016,-0.07992770014906103,0.014229598305201468,-0.08330302523233257,0.0
2014-03-31,MSFT,0.6385110673907632,8.346752258170098e-05,0.2942178040778964,0.3220504830055738,2.016,0.05960859501123594,0.016721199562262996,0.057899589945011876,0.0
2014-03-31,SPY,0.13359043387429814,1.1425025852674124e-05,0.10713359285566569,0.6631776790813814,4.032,-0.02181747014855906,0.006470994232950109,-0.022059983152256546,0.0014089929412837068
2014-04-30,AAPL,0.2856811222293413,5.213443478415538e-06,3.043552951523862e-09,0.9800120505833889,4.032,0.0043240720162824875,0.016071280341873655,-0.0022541672934872636,0.11462039411196534
2014-04-30,MSFT,0.4174879219963894,0.0001300099392209727,0.26439441851927586,0.05782152822450225,0.0,0.0,0.013214964252695619,0.0,0.0
2014-04-30,SPY,0.13359043387429814,1.6706639238252875e-05,0.18535673325308386,0.4916849330695197,4.032,-0.02181747014855906,0.006361751628927389,-0.022059983152256546,0.0014089929412837068
2014-05-31,AAPL,0.2856811222293413,4.311304703773186e-06,3.043552951523862e-09,0.9802911519252343,4.032,0.0043240720162824875,0.014801182793193294,-0.0022541672934872636,0.11462039411196534
2014-05-31,MSFT,0.19646477660201556,0.00010893639731834274,0.21057174655451377,0.16672821019059963,2.016,0.03942191699185149,0.01197354346697234,0.03866470956563317,0.0
2014-05-31,SPY,0.13359043387429814,1.4817459769267279e-05,0.12781841984389297,0.5750557844514721,4.032,-0.02181747014855906,0.006372161815771745,-0.022059983152256546,0.0014089929412837068
2014-06-30,AAPL,0.2856811222293413,2.250698412934714e-06,3.043552951523862e-09,0.9856105093411439,4.0,0.0043240720162824875,0.012834492483552439,-0.0022541672934872636,0.11462039411196534
2014-06-30,MSFT,0.19646477660201556,8.918957861404921e-05,0.23120553846975206,0.19963030884162364,2.0,0.03942191699185149,0.012139878308291573,0.03866470956563317,0.0
2014-06-30,SPY,0.13359043387429814,9.260945965979773e-06,0.1853567332530838,0.6127634616517748,2.0,-0.02084338490834381,0.005340646086779789,-0.021063674688830858,0.0
2014-07-31,AAPL,0.7232512555551395,2.840620583879589e-06,2.8539295779403646e-09,0.9824999139465104,2.0,0.08198215820629984,0.012668290458362203,0.07879469064535805,0.0
2014-07-31,MSFT,0.19646477660201556,7.600234545647566e-05,9.154869433658004e-06,0.33231861586537964,6.0,0.0142799712613364,0.01066916243517407,0.01324697044553321,0.04317412173241651
2014-07-31,SPY,0.13359043387429814,9.833610882259148e-06,0.08624780913779939,0.647807030332877,6.0,-0.02117846791536193,0.005544459513866615,-0.021407090943091827,0.0015111183445438723
2014-08-31,AAPL,0.6671291782420907,2.5775679272925913e-06,2.853674591151374e-09,0.9806692293081101,3.9375,0.06057568521602197,0.011544530508707542,0.05839574288981231,0.02884846857403299
2014-08-31,MSFT,0.19646477660201556,7.524610948373057e-05,3.043552951523862e-09,0.32353605387516926,3.9375,0.03891009746227181,0.010546775405094815,0.0381719376013574,0.0006968847950360289
2014-08-31,SPY,0.13359043387429814,9.168798013978306e-06,0.08624780913779939,0.6459169660871481,3.9375,-0.020371878337852478,0.005216466664017981,-0.020582490606796622,0.0006979706403030461
2014-09-30,AAPL,0.611007100929042,3.125736818325292e-06,2.853674591151374e-09,0.9806692293081101,5.86046511627907,0.0013257085308191474,0.012749071177173343,-0.0010692663196712655,0.0691967755724263
2014-09-30,MSFT,0.19646477660201556,6.412050484043264e-05,3.043552951523862e-09,0.3235680861630326,1.9534883720930234,0.038398025660174806,0.009736131307422125,0.037679165637081624,0.0
2014-09-30,SPY,0.13359043387429814,8.548930604199302e-06,0.12234809626100034,0.6293950080295093,3.906976744186047,-0.020371878337852478,0.00683849209340132,-0.020582490606796622,0.0006979706403030461
2014-10-31,AAPL,0.5548850236159932,2.276169039676068e-06,5.020034511089498e-07,0.9861630667958745,3.906976744186047,-0.040167740782559136,0.012585933738509789,-0.04100124480218592,0.0030016772100591935
2014-10-31,MSFT,0.19646477660201556,7.600234545647578e-05,0.36335965793319647,0.016170695442877896,1.9534883720930234,0.038398025660174806,0.011809768343360597,0.037679165637081624,0.0
2014-10-31,SPY,0.13359043387429814,2.734110623410473e-06,0.1418016891858127,0.8056677308193063,1.9534883720930234,-0.01988851230501698,0.008285654668661506,-0.02008895083396922,0.0
2014-11-30,AAPL,0.5548850236159932,2.8080598050011723e-06,3.043552951523862e-09,0.9800970267199901,3.968503937007874,-0.040167740782559136,0.011840020496250502,-0.04100124480218592,0.0030016772100591935
2014-11-30,MSFT,0.19646477660201556,7.52461094837307e-05,0.3844114002550756,4.882419188044676e-07,1.984251968503937,0.038398025660174806,0.009233137327599034,0.037679165637081624,0.0
2014-11-30,SPY,0.13359043387429814,3.27332471104282e-06,0.20578869377271233,0.7263310821103637,1.984251968503937,-0.01988851230501698,0.004158946775909942,-0.02008895083396922,0.0
2014-12-31,AAPL,0.42472500992195134,3.833226924674148e-06,2.7678840898355966e-09,0.9803001801754849,1.96875,-0.042207145198437934,0.0138560190267173,-0.043123751112351894,0.0
2014-12-31,MSFT,0.19646477660201556,7.2295667329268e-05,0.2767534016651796,0.22037511032397958,3.9375,0.0036464660129431614,0.011240964287018044,0.0023948509077678093,0.04989955642923636
2014-12-31,SPY,0.13359043387429814,6.3332035589344054e-06,0.2515097008798497,0.656903524523261,3.9375,-0.01804752372569096,0.006257493423793069,-0.018215875044331753,0.0026489291850580023
